img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
Ai (22).jpg,Casual,,,Cotten-long-pants,Dot,,
Ai (6).jpg,Feminine,Long-sleeve-tee,Dot,,,,
Ai (18).jpg,Feminine,Shirts,None,Cotten-long-pants,Dot,,
Ai (15).jpg,Feminine,Shirts,Stripe,Cotten-long-pants,Dot,,
Ai (16).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,Dot,,
Ai (17).jpg,Feminine,Short-sleeve-tee,None,Cotten-long-pants,Dot,,
Ai (14).jpg,Feminine,Short-sleeve-tee,Graphic,Cotten-long-pants,Dot,,
Ai (23).jpg,Casual,Shirts,None,Cotten-long-pants,Dot,,
Ai (3).jpg,Feminine,,,Cotten-long-pants,Dot,one-piece,Dot
Ai (7).jpg,Casual,Shirts,Graphic,Cotten-long-pants,Dot,,
Ai (8).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,Dot,,
Ai (9).jpg,,,,,,,
Ai (10).jpg,Casual,Shirts,None,,,,
Ai (11).jpg,Feminine,Shirts,None,Cotten-long-pants,Dot,,
Ai (12).jpg,Casual,Shirts,None,Cotten-long-pants,Dot,,
Ai (13).jpg,Feminine,,,,,,
Ai (24).jpg,Feminine,,,,,,
Ai (25).jpg,Feminine,,,,,one-piece,Dot
Ai (26).jpg,Feminine,,,Cotten-long-pants,Dot,,
Ai (27).jpg,Casual,,,Cotten-long-pants,Dot,,
Ai (28).jpg,Feminine,Hoodie,Graphic,Cotten-long-pants,Dot,,
Ai (29).jpg,Feminine,Short-sleeve-tee,Dot,,,,
Ai (30).jpg,,,,,,,
Ai (31).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,Dot,,
Ai (1).jpg,Feminine,Short-sleeve-tee,None,,,,
Ai (2).jpg,Casual,Shirts,Stripe,Cotten-long-pants,Dot,,
Ai (4).jpg,Feminine,Shirts,None,Cotten-long-pants,Dot,,
Ai (5).jpg,Feminine,Shirts,Dot,,,,
Bw (34).jpg,Feminine,,,H-line-skirt,Leopard,,
Bw (35).jpg,Casual,Shirts,None,Jeans,None,,
Bw (36).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
Bw (37).jpg,Feminine,Shirts,None,H-line-skirt,None,,
Bw (38).jpg,Feminine,Shirts,None,Cotten-long-pants,None,,
Bw (39).jpg,Feminine,Shirts,None,Cutoffs,None,,
Bw (40).jpg,Casual,Shirts,None,Jeans,None,,
Bw (41).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
Bw (42).jpg,Casual,Shirts,None,Cutoffs,Stripe,,
Bw (43).jpg,Casual,Shirts,None,Cutoffs,None,,
Bw (44).jpg,Casual,,,Cutoffs,Dot,,
Bw (45).jpg,Casual,Shirts,None,Cutoffs,Dot,,
Bw (46).jpg,Casual,,,,,One-piece,Dot
Bw (27).jpg,Casual,Shirts,None,Cutoffs,None,,
Bw (28).jpg,Feminine,Shirts,None,H-line-skirt,None,,
Bw (29).jpg,Casual,Shirts,None,Jeans,None,,
Bw (30).jpg,Casual,Shirts,None,Jeans,None,,
Bw (31).jpg,Feminine,,,Cutoffs,None,,
Bw (32).jpg,Casual,Shirts,None,Cutoffs,None,,
Bw (26).jpg,Casual,Shirts,None,Jeans,None,,
Bw (7).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
Bw (9).jpg,Formal,,,Cutoffs,None,,
Bw (8).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
Bw (4).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
Bw (2).jpg,Casual,Shirts,None,Jeans,None,,
Bw (62).jpg,Casual,Shirts,None,Cutoffs,None,,
Bw (61).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
Bw (60).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
Bw (59).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
Bw (58).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
Bw (55).jpg,Formal,Shirts,None,Cotten-long-pants,Leopard,,
Bw (56).jpg,Casual,Shirts,None,Cutoffs,None,,
Bw (54).jpg,Casual,Shirts,None,Cotten-long-pants,Check,,
Bw (6).jpg,Feminine,Shirts,None,H-line-skirt,None,,
Bw (5).jpg,Casual,,,Cotten-long-pants,None,,
Bw (64).jpg,Feminine,,,Cutoffs,None,,
Bw (1).jpg,Casual,,,Cotten-long-pants,None,,
Bw (63).jpg,Feminine,Shirts,None,Cutoffs,None,,
Bw (3).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
Bw (24).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
Bw (25).jpg,Feminine,Shirts,None,H-line-skirt,Leopard,,
Bw (10).jpg,Feminine,Shirts,None,Jeans,Dot,,
Cb (38).jpg,Feminine,Short-sleeve-tee,Graphic,Cutoffs,None,,
Cb (39).jpg,Feminine,Short-sleeve-tee,Graphic,Jeans,None,,
Cb (40).jpg,Formal,Short-sleeve-tee,Graphic,H-line-skirt,None,,
Cb (41).jpg,Casual,Short-sleeve-tee,Graphic,,,,
Cb (42).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,None,,
Cb (43).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,,
Ac (87).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (91).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (82).jpg,Feminine,,,Chiffon-skirt,Floral,one-piece,Floral
Ac (83).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (84).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Floral,one-piece,Leopard
Ac (85).jpg,Feminine,Shirts,Dot,Chiffon-skirt,Floral,one-piece,Floral
Ac (86).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (88).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (89).jpg,Feminine,Long-sleeve-tee,Floral,Chiffon-skirt,Floral,,
Ac (90).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (73).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (58).jpg,Feminine,,,,,one-piece,Floral
Ac (68).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (50).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
Ac (52).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (66).jpg,Feminine,Shirts,Dot,Chiffon-skirt,Floral,,
Ac (69).jpg,Feminine,Shirts,Dot,Chiffon-skirt,Floral,one-piece,Floral
Ac (70).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (71).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (48).jpg,Feminine,,,Chiffon-skirt,Floral,,
Ac (49).jpg,Formal,Shirts,None,Chiffon-skirt,Floral,,
Ac (51).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (53).jpg,Feminine,Shirts,Graphic,Chiffon-skirt,Floral,,
Ac (54).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (55).jpg,Feminine,Shirts,Dot,Chiffon-skirt,Floral,one-piece,Leopard
Ac (56).jpg,,,,,,,
Ac (57).jpg,Formal,Shirts,None,Chiffon-skirt,Floral,,
Ac (59).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (60).jpg,Feminine,,,Chiffon-skirt,Floral,,
Ac (61).jpg,Feminine,,,Chiffon-skirt,Floral,,
Ac (64).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (65).jpg,Feminine,,,Chiffon-skirt,Floral,,
Ac (67).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (74).jpg,,,,,,,
Ac (75).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (76).jpg,,,,,,,
Ac (77).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (78).jpg,,,,,,,
Ac (79).jpg,Feminine,,,Chiffon-skirt,Floral,one-piece,Floral
Ac (80).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Floral,one-piece,Leopard
Ac (81).jpg,Casual,,,Chiffon-skirt,Floral,one-piece,Graphic
Ac (45).jpg,Feminine,Hoodie,None,Chiffon-skirt,Floral,,
Ac (36).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (37).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (38).jpg,Formal,Hoodie,None,Chiffon-skirt,Floral,,
Ac (39).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (40).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
Ac (41).jpg,Casual,Shirts,Dot,Chiffon-skirt,Floral,,
Ac (42).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
Ac (43).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
Ac (46).jpg,Feminine,,,Chiffon-skirt,Floral,one-piece,Dot
Ac (47).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
Ac (44).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (8).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
Ac (32).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Floral,,
Ac (63).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
Ac (62).jpg,Feminine,Shirts,Stripe,Chiffon-skirt,Floral,,
Ac (31).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,one-piece,Dot
Ac (29).jpg,Feminine,Short-sleeve-tee,Dot,Chiffon-skirt,Floral,,
Ac (11).jpg,,,,,,,
Ac (6).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Floral,one-piece,Floral
Af (63).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
Af (71).jpg,Casual,,,Chiffon-skirt,None,,
Af (73).jpg,Feminine,,,Chiffon-skirt,None,,
Af (48).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (51).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (72).jpg,Feminine,,,Chiffon-skirt,None,,
Af (49).jpg,Casual,Shirts,Graphic,Chiffon-skirt,None,,
Af (50).jpg,,,,,,,
Af (52).jpg,Casual,Short-sleeve-tee,None,Chiffon-skirt,None,,
Af (53).jpg,Casual,Shirts,Check,Chiffon-skirt,None,,
Af (56).jpg,,,,,,,
Af (58).jpg,Casual,,,Chiffon-skirt,None,,
Af (59).jpg,,,,,,,
Af (60).jpg,Feminine,Shirts,Stripe,Chiffon-skirt,None,,
Af (61).jpg,Feminine,Shirts,Graphic,Chiffon-skirt,None,,
Af (62).jpg,Feminine,,,,,one-piece,Leopard
Af (64).jpg,,,,,,,
Af (65).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (66).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (67).jpg,Feminine,,,,,one-piece,Floral
Af (68).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,None,,
Af (69).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (70).jpg,Feminine,Shirts,Leopard,Chiffon-skirt,None,,
Af (28).jpg,Feminine,Shirts,Floral,Chiffon-skirt,None,,
Af (29).jpg,Casual,Shirts,Floral,Chiffon-skirt,None,,
Af (30).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (33).jpg,Feminine,Short-sleeve-tee,Stripe,Chiffon-skirt,None,,
Af (42).jpg,Casual,Short-sleeve-tee,Stripe,Chiffon-skirt,None,,
Af (32).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (31).jpg,Casual,,,,,one-piece,None
Af (34).jpg,Casual,Shirts,None,Chiffon-skirt,None,one-piece,None
Af (35).jpg,Feminine,Shirts,Graphic,Chiffon-skirt,None,,
Af (36).jpg,Feminine,Shirts,Stripe,Chiffon-skirt,None,,
Af (37).jpg,Casual,Short-sleeve-tee,Stripe,Chiffon-skirt,None,,
Af (38).jpg,Feminine,,,Chiffon-skirt,None,one-piece,Stripe
Af (39).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (40).jpg,,,,,,,
Af (41).jpg,Casual,Short-sleeve-tee,Stripe,Chiffon-skirt,None,,
Af (43).jpg,Feminine,,,Chiffon-skirt,None,one-piece,Graphic
Af (44).jpg,Casual,Hoodie,Graphic,Chiffon-skirt,None,,
Af (45).jpg,,,,,,,
Af (46).jpg,,,,,,,
Af (47).jpg,Feminine,,,,,,
Af (25).jpg,Casual,,,Chiffon-skirt,None,one-piece,Check
Af (26).jpg,Feminine,Hoodie,None,Chiffon-skirt,None,,
Af (55).jpg,Casual,Short-sleeve-tee,None,Chiffon-skirt,None,one-piece,Leopard
Af (19).jpg,,,,,,,
Af (20).jpg,,,,,,,
Af (54).jpg,Feminine,,,Chiffon-skirt,None,,
Af (57).jpg,Feminine,Long-sleeve-tee,Graphic,Chiffon-skirt,None,,
Af (5).jpg,,,,,,,
Af (6).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (22).jpg,Feminine,Shirts,Dot,Chiffon-skirt,None,,
Af (18).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
Af (7).jpg,,,,,,,
Af (15).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
Af (21).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,None,,
Af (23).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,None,,
Af (24).jpg,Feminine,,,Chiffon-skirt,None,one-piece,None
Af (74).jpg,Casual,Shirts,Floral,Chiffon-skirt,None,one-piece,None
Af (75).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,None,,
Af (76).jpg,,,,,,,
Af (78).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,None,,
Af (1).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (2).jpg,Casual,Short-sleeve-tee,None,Chiffon-skirt,None,,
Af (3).jpg,,,,,,,
Af (4).jpg,Feminine,,,Chiffon-skirt,None,,
Af (8).jpg,Feminine,Shirts,Leopard,Chiffon-skirt,None,,
Af (9).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
Af (10).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,None,one-piece,None
Af (16).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (17).jpg,Feminine,Shirts,Graphic,Chiffon-skirt,None,,
Af (77).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
Af (14).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,None,,
Af (11).jpg,Feminine,Shirts,Stripe,Chiffon-skirt,None,,
Af (12).jpg,Feminine,Shirts,None,Chiffon-skirt,None,,
Af (13).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
Af (27).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,None,,
Ab (47).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,Dot,,
Ab (48).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,Dot,one-piece,None
Ab (29).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,Dot,,
Ab (20).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Dot,one-piece,Floral
Ab (21).jpg,Casual,,,Chiffon-skirt,Dot,,
Ab (23).jpg,Feminine,Shirts,None,Chiffon-skirt,Dot,,
Ab (28).jpg,Casual,Long-sleeve-tee,Leopard,Chiffon-skirt,Dot,,
Ab (36).jpg,Feminine,Long-sleeve-tee,Graphic,Chiffon-skirt,Dot,,
Ab (37).jpg,,,,,,,
Ab (38).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
Ab (39).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
Ab (40).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
Ab (18).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
Ab (19).jpg,Casual,Short-sleeve-tee,None,Chiffon-skirt,Dot,,
Ab (22).jpg,Feminine,Shirts,None,Chiffon-skirt,Dot,,
Ab (24).jpg,Casual,Shirts,Stripe,Chiffon-skirt,Dot,,
Ab (25).jpg,,,,,,,
Ab (26).jpg,,,,,,,
Ab (27).jpg,Formal,,,,,one-piece,Leopard
Ab (30).jpg,Feminine,Shirts,Leopard,Chiffon-skirt,Dot,,
Ab (31).jpg,Feminine,,,Chiffon-skirt,Dot,,
Ab (32).jpg,,,,,,,
Ab (33).jpg,Feminine,Shirts,None,Chiffon-skirt,Dot,,
Ab (34).jpg,,,,,,,
Ab (35).jpg,,,,,,,
Ab (6).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,Dot,one-piece,None
Ab (42).jpg,,,,,,,
Ab (44).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
Ab (43).jpg,Feminine,Shirts,None,Chiffon-skirt,Dot,,
Ab (45).jpg,Feminine,,,Chiffon-skirt,Dot,,
Ab (46).jpg,Casual,Shirts,None,Chiffon-skirt,Dot,,
Ab (13).jpg,Casual,,,Chiffon-skirt,Dot,,
Ab (7).jpg,Casual,Shirts,None,Chiffon-skirt,Dot,,
Ab (8).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
Ab (9).jpg,,,,,,,
Ab (10).jpg,Feminine,,,Chiffon-skirt,Dot,,
Ab (11).jpg,Feminine,,,,,one-piece,Dot
Ab (12).jpg,Feminine,Shirts,Dot,Chiffon-skirt,Dot,one-piece,Dot
Ab (14).jpg,,,,,,,
Ab (15).jpg,,,,,,,
Ab (16).jpg,,,,,,,
Ab (2).jpg,Feminine,Hoodie,Graphic,Chiffon-skirt,Dot,,
Ab (17).jpg,Feminine,Shirts,None,Chiffon-skirt,Dot,,
Ab (3).jpg,Feminine,Shirts,None,Chiffon-skirt,Dot,,
Ab (4).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Dot,one-piece,Floral
Ab (41).jpg,Feminine,Shirts,None,Chiffon-skirt,Dot,,
Ab (5).jpg,Feminine,Shirts,Graphic,Chiffon-skirt,Dot,,
Ab (1).jpg,Feminine,,,Chiffon-skirt,Dot,one-piece,Dot
Ab (49).jpg,Feminine,,,Chiffon-skirt,Dot,one-piece,Floral
.ipynb_checkpoints,Feminine,,,Chiffon-skirt,Dot,one-piece,Floral
Ad (12).jpg,Feminine,Shirts,Leopard,Chiffon-skirt,Graphic,,
Ad (11).jpg,,,,,,,
Ad (8).jpg,Casual,Shirts,None,Chiffon-skirt,Graphic,,
Ad (6).jpg,Feminine,Short-sleeve-tee,Graphic,,,one-piece,Dot
Ad (9).jpg,Feminine,Hoodie,Graphic,Chiffon-skirt,Graphic,,
Ad (5).jpg,,,,,,,
Ad (7).jpg,Casual,Short-sleeve-tee,None,Chiffon-skirt,Graphic,,
Ad (10).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Graphic,,
Ad (15).jpg,Feminine,Shirts,None,Chiffon-skirt,Graphic,one-piece,Graphic
Ad (14).jpg,Formal,Shirts,None,Chiffon-skirt,Graphic,,
Ad (2).jpg,Feminine,Shirts,None,Chiffon-skirt,Graphic,,
Ad (1).jpg,Feminine,Shirts,Graphic,Chiffon-skirt,Graphic,,
Ad (3).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,Graphic,,
Ad (4).jpg,Casual,Shirts,None,Chiffon-skirt,Graphic,,
Ad (13).jpg,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Graphic,,
.ipynb_checkpoints,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Graphic,,
Ae (31).jpg,Feminine,Short-sleeve-tee,Stripe,Chiffon-skirt,Leopard,,
Ae (6).jpg,Feminine,Shirts,None,Chiffon-skirt,Leopard,,
Ae (15).jpg,Feminine,Shirts,Graphic,Chiffon-skirt,Leopard,,
Ae (19).jpg,Feminine,Shirts,Dot,Chiffon-skirt,Leopard,,
Ae (25).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (32).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (10).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (20).jpg,,,,,,,
Ae (21).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (22).jpg,Feminine,Shirts,None,Chiffon-skirt,Leopard,,
Ae (23).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (26).jpg,,,,,,,
Ae (27).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (28).jpg,Feminine,,,Chiffon-skirt,Leopard,one-piece,Leopard
Ae (1).jpg,,,,,,,
Ae (3).jpg,Casual,Shirts,None,Chiffon-skirt,Leopard,,
Ae (4).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (5).jpg,Casual,Shirts,None,Chiffon-skirt,Leopard,,
Ae (7).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (8).jpg,Casual,Shirts,None,Chiffon-skirt,Leopard,,
Ae (9).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (12).jpg,Feminine,Shirts,None,Chiffon-skirt,Leopard,,
Ae (13).jpg,,,,,,,
Ae (14).jpg,Casual,Shirts,Dot,Chiffon-skirt,Leopard,,
Ae (16).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,Leopard,,
Ae (17).jpg,Feminine,Hoodie,None,Chiffon-skirt,Leopard,,
Ae (18).jpg,Feminine,Shirts,None,Chiffon-skirt,Leopard,,
Ae (11).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (24).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,one-piece,Leopard
Ae (2).jpg,Feminine,Shirts,None,Chiffon-skirt,Leopard,,
Ae (30).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,Leopard,,
Ae (29).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
codibook (3).jpg,Casual,,,Cotten-long-pants,None,,
codibook (2).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (1).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (5).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (4).jpg,Casual,Shirts,Graphic,H-line-skirt,None,,
codibook (6).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (7).jpg,Casual,,,Cotten-long-pants,None,,
codibook (12).jpg,Casual,,,H-line-skirt,None,,
codibook (11).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (8).jpg,Formal,Short-sleeve-tee,None,Cutoffs,Dot,,
codibook (9).jpg,Formal,Short-sleeve-tee,Check,,,one-piece,Check
codibook (10).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (13).jpg,Casual,Shirts,None,Chiffon-skirt,Stripe,,
