img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (250).jpg,Feminine,Shirts,Floral,Chiffon-skirt,None,NA,NA
codibook (249).jpg,Feminine,Short-sleeve-tee,Graphic,NA,NA,one-piece,Graphic
codibook (240).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,one-piece,None
codibook (241).jpg,Casual,NA,NA,NA,NA,NA,NA
codibook (242).jpg,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Leopard,NA,NA
codibook (243).jpg,Casual,Shirts,None,Cutoffs,Leopard,NA,NA
codibook (244).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (245).jpg,Formal,NA,NA,NA,NA,one-piece,None
codibook (248).jpg,NA,NA,NA,NA,NA,NA,NA
codibook (247).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (246).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (239).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (238).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (237).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (229).jpg,Feminine,NA,NA,Cotten-long-pants,None,NA,NA
codibook (230).jpg,Feminine,Short-sleeve-tee,Stripe,Chiffon-skirt,Stripe,NA,NA
codibook (234).jpg,Formal,Hoodie,None,H-line-skirt,None,NA,NA
codibook (232).jpg,Formal,NA,NA,NA,NA,one-piece,Leopard
codibook (231).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (233).jpg,Casual,Shirts,Stripe,Chiffon-skirt,None,NA,NA
codibook (236).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (235).jpg,Formal,Shirts,Stripe,NA,NA,one-piece,Check
codibook (228).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (226).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (227).jpg,Feminine,Shirts,Check,Cotten-long-pants,None,NA,NA
codibook (225).jpg,Formal,Shirts,None,H-line-skirt,None,NA,NA
codibook (218).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (219).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Dot,NA,NA
codibook (217).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,Dot,NA,NA
codibook (224).jpg,Casual,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (223).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (222).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,NA,NA
codibook (214).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,NA,NA
codibook (215).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (216).jpg,Formal,Short-sleeve-tee,Graphic,Chiffon-skirt,None,NA,NA
codibook (221).jpg,Formal,Long-sleeve-tee,Graphic,Jeans,None,NA,NA
codibook (220).jpg,Formal,Hoodie,Graphic,NA,NA,one-piece,None
codibook (213).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (210).jpg,Formal,Shirts,None,Jeans,None,NA,NA
codibook (212).jpg,Casual,Shirts,Stripe,Cutoffs,Dot,NA,NA
codibook (211).jpg,Feminine,Shirts,None,NA,NA,NA,NA
codibook (202).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (201).jpg,Casual,Shirts,None,Cutoffs,Check,NA,NA
codibook (209).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (208).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (207).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (206).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (205).jpg,Feminine,NA,NA,NA,NA,NA,NA
codibook (204).jpg,Formal,NA,NA,Cutoffs,None,NA,NA
codibook (203).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (383).jpg,Casual,Long-sleeve-tee,None,Jeans,Leopard,NA,NA
codibook (373).jpg,Casual,Shirts,None,Jeans,None,NA,NA
codibook (374).jpg,Formal,NA,NA,Cutoffs,None,NA,NA
codibook (375).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (377).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (376).jpg,Casual,NA,NA,H-line-skirt,None,NA,NA
codibook (372).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (382).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (381).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (379).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (371).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (380).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (378).jpg,Casual,Shirts,Floral,Cotten-long-pants,Dot,NA,NA
codibook (369).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (368).jpg,Formal,Shirts,None,Cutoffs,None,NA,NA
codibook (362).jpg,Casual,Shirts,None,Jeans,None,NA,NA
codibook (361).jpg,Casual,Shirts,Stripe,H-line-skirt,Check,NA,NA
codibook (370).jpg,Formal,NA,NA,Cotten-long-pants,None,one-piece,None
codibook (363).jpg,Casual,NA,NA,Cutoffs,None,NA,NA
codibook (366).jpg,Casual,NA,NA,NA,NA,one-piece,None
codibook (358).jpg,Formal,Shirts,Check,Chiffon-skirt,None,NA,NA
codibook (359).jpg,Casual,NA,NA,NA,NA,one-piece,Check
codibook (360).jpg,Casual,NA,NA,H-line-skirt,None,NA,NA
codibook (367).jpg,Feminine,Short-sleeve-tee,None,NA,NA,NA,NA
codibook (365).jpg,Feminine,Short-sleeve-tee,Dot,Jeans,None,NA,NA
codibook (364).jpg,Casual,NA,NA,NA,NA,NA,NA
codibook (357).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (356).jpg,Casual,Hoodie,Dot,NA,NA,NA,NA
codibook (355).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (346).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (347).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (349).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (350).jpg,Feminine,NA,NA,NA,NA,NA,NA
codibook (348).jpg,Casual,Shirts,None,H-line-skirt,None,NA,NA
codibook (354).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (345).jpg,Casual,Shirts,None,Chiffon-skirt,Check,NA,NA
codibook (353).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (352).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (351).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (344).jpg,Casual,Short-sleeve-tee,None,Jeans,None,NA,NA
codibook (343).jpg,Casual,Short-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (342).jpg,Casual,Hoodie,None,Chiffon-skirt,Check,NA,NA
codibook (341).jpg,Formal,NA,NA,Cutoffs,Check,NA,NA
codibook (334).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (333).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (332).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (338).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,Check,NA,NA
codibook (339).jpg,Feminine,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (340).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (337).jpg,NA,NA,NA,NA,NA,NA,NA
codibook (330).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (329).jpg,Formal,NA,NA,NA,NA,one-piece,None
codibook (331).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (336).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (335).jpg,Formal,NA,NA,NA,NA,NA,NA
codibook (328).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Floral,NA,NA
codibook (327).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (326).jpg,Formal,Shirts,Stripe,Cutoffs,None,NA,NA
codibook (325).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (316).jpg,Feminine,Hoodie,Graphic,Cutoffs,None,NA,NA
codibook (317).jpg,Formal,Short-sleeve-tee,Graphic,Jeans,None,NA,NA
codibook (318).jpg,Casual,Short-sleeve-tee,None,NA,NA,NA,NA
codibook (319).jpg,Casual,Shirts,Floral,Cotten-long-pants,None,NA,NA
codibook (321).jpg,Formal,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (320).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (324).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (323).jpg,Casual,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (322).jpg,Feminine,NA,NA,H-line-skirt,Check,NA,NA
codibook (315).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (314).jpg,Casual,Hoodie,None,Chiffon-skirt,Check,NA,NA
codibook (313).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (312).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (303).jpg,Casual,Short-sleeve-tee,Stripe,Chiffon-skirt,Dot,NA,NA
codibook (301).jpg,Formal,Short-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (305).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (306).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Check,NA,NA
codibook (304).jpg,Formal,NA,NA,Jeans,None,NA,NA
codibook (311).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (302).jpg,Feminine,Short-sleeve-tee,Stripe,Chiffon-skirt,Check,NA,NA
codibook (310).jpg,Casual,Shirts,None,H-line-skirt,None,NA,NA
codibook (309).jpg,Formal,Shirts,Stripe,Cutoffs,None,NA,NA
codibook (308).jpg,Formal,Shirts,Stripe,Jeans,None,NA,NA
codibook (300).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (307).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (298).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (299).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (297).jpg,Casual,Shirts,None,H-line-skirt,None,one-piece,None
codibook (288).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Graphic,NA,NA
codibook (289).jpg,Formal,NA,NA,Chiffon-skirt,Leopard,NA,NA
codibook (290).jpg,Casual,Hoodie,Graphic,H-line-skirt,Check,NA,NA
codibook (291).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (296).jpg,Formal,Short-sleeve-tee,Stripe,Jeans,None,NA,NA
codibook (295).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,NA,NA
codibook (287).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (285).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (294).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (292).jpg,Formal,Hoodie,None,Chiffon-skirt,Dot,NA,NA
codibook (293).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (399).jpg,Casual,NA,NA,Cutoffs,Dot,one-piece,Dot
codibook (400).jpg,Feminine,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (398).jpg,Casual,Hoodie,None,H-line-skirt,None,NA,NA
codibook (397).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,Dot,NA,NA
codibook (396).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (395).jpg,Formal,Hoodie,None,Cutoffs,None,NA,NA
codibook (388).jpg,Formal,NA,NA,NA,NA,one-piece,None
codibook (389).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Check,NA,NA
codibook (390).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (392).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,None,NA,NA
codibook (391).jpg,Casual,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (386).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (394).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,None,NA,NA
codibook (393).jpg,Feminine,Long-sleeve-tee,Check,Cutoffs,Dot,NA,NA
codibook (385).jpg,Casual,NA,NA,NA,NA,NA,NA
codibook (387).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,Stripe,NA,NA
codibook (384).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
