img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
At (9).jpg,Casual,Shirts,Dot,Cutoffs,None,NA,NA
At (10).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,None,NA,NA
At (11).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
At (12).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,None,NA,NA
At (14).jpg,Feminine,Shirts,Stripe,NA,NA,NA,NA
At (15).jpg,Formal,Long-sleeve-tee,Graphic,Cutoffs,None,NA,NA
At (16).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
At (18).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
At (20).jpg,Feminine,NA,NA,NA,NA,NA,NA
At (21).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
At (23).jpg,Casual,Hoodie,None,Cutoffs,None,NA,NA
At (24).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,NA,NA
At (25).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,None,NA,NA
At (27).jpg,Feminine,Long-sleeve-tee,Stripe,Cutoffs,None,NA,NA
At (28).jpg,NA,NA,NA,NA,NA,NA,NA
At (29).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,NA,NA
At (31).jpg,Feminine,Shirts,Floral,Cutoffs,None,NA,NA
At (32).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
At (34).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,None,NA,NA
At (30).jpg,Formal,Shirts,Stripe,Cutoffs,None,NA,NA
At (109).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
At (108).jpg,Casual,NA,NA,Cutoffs,None,NA,NA
At (107).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
