img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
Bq (47).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,Dot,NA,NA
Bq (45).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
Bq (41).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,Stripe,NA,NA
Bq (66).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
Bq (56).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
Bq (48).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
Bq (58).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (43).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,Dot,NA,NA
Bq (61).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
Bq (40).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,Dot,NA,NA
Bq (49).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,Leopard,NA,NA
Bq (36).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,Dot,NA,NA
Bq (57).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (60).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (46).jpg,Feminine,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (34).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,Dot,NA,NA
Bq (55).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (51).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (50).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (39).jpg,Feminine,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (52).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
Bq (31).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
Bq (35).jpg,Formal,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
Bq (37).jpg,Formal,Long-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
Bq (59).jpg,Formal,Long-sleeve-tee,Stripe,Jeans,Leopard,NA,NA
Bq (33).jpg,Casual,Long-sleeve-tee,Stripe,Cutoffs,None,NA,NA
Bq (38).jpg,Feminine,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
Bq (44).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
Bq (42).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,Leopard,NA,NA
Bq (69).jpg,Formal,Long-sleeve-tee,Stripe,Cutoffs,Dot,NA,NA
Bq (62).jpg,Feminine,Long-sleeve-tee,Stripe,Cutoffs,None,NA,NA
Bq (63).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,Leopard,NA,NA
.ipynb_checkpoints,Casual,Long-sleeve-tee,Stripe,Jeans,Leopard,NA,NA
