img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (584).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (583).jpg,Formal,Shirts,None,Jeans,None,NA,NA
codibook (581).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (586).jpg,Feminine,Shirts,None,H-line-skirt,Dot,NA,NA
codibook (585).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (587).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (588).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (590).jpg,Feminine,Shirts,None,Jeans,Graphic,NA,NA
codibook (589).jpg,Feminine,NA,NA,NA,NA,NA,NA
codibook (591).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (593).jpg,Casual,Shirts,None,H-line-skirt,Graphic,NA,NA
codibook (592).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (600).jpg,Casual,Shirts,Graphic,NA,NA,NA,NA
codibook (595).jpg,Casual,NA,NA,Chiffon-skirt,Check,NA,NA
codibook (598).jpg,Feminine,Shirts,None,Jeans,None,NA,NA
codibook (594).jpg,Formal,Long-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (599).jpg,Formal,NA,NA,Jeans,None,NA,NA
codibook (597).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (596).jpg,Casual,Long-sleeve-tee,None,NA,NA,NA,NA
