img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
Bp (70).jpg,Feminine,NA,NA,H-line-skirt,None,NA,NA
Bp (44).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
Bp (51).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,Check,NA,NA
Bp (55).jpg,Casual,Long-sleeve-tee,None,Jeans,Check,NA,NA
Bp (87).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Stripe,NA,NA
Bp (65).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
Bp (91).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
Bp (57).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
Bp (58).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
Bp (75).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
Bp (59).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
Bp (86).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
Bp (94).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Stripe,NA,NA
Bp (19).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Dot,NA,NA
Bp (72).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
Bp (37).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (15).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
Bp (16).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (64).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Dot,NA,NA
Bp (46).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,NA,NA
Bp (17).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,NA,NA
Bp (42).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
Bp (49).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
Bp (78).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Check,NA,NA
Bp (67).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
Bp (66).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Check,NA,NA
Bp (81).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Check,NA,NA
Bp (43).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Stripe,NA,NA
Bp (47).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,None,NA,NA
Bp (93).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,Stripe,NA,NA
Bp (95).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Stripe,NA,NA
Bp (76).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
Bp (90).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,None,NA,NA
Bp (80).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Stripe,NA,NA
Bp (84).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,Check,NA,NA
Bp (50).jpg,Feminine,Long-sleeve-tee,None,Jeans,None,NA,NA
Bp (39).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (40).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (53).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (79).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (82).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (68).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
Bp (48).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (73).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,NA,NA
Bp (89).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,NA,NA
Bp (69).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
Bp (88).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (77).jpg,Casual,Long-sleeve-tee,None,Jeans,Dot,NA,NA
Bp (71).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (54).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (85).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Check,NA,NA
Bp (63).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
Bp (61).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Check,NA,NA
Bp (92).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (52).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (83).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
Bp (38).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (56).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (60).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
Bp (62).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,Dot,NA,NA
Bp (20).jpg,Casual,Long-sleeve-tee,None,Jeans,Check,NA,NA
Bp (18).jpg,Casual,Long-sleeve-tee,None,Cutoffs,Dot,NA,NA
Bp (45).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,NA,NA
.ipynb_checkpoints,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,NA,NA
