img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (85).jpg,Feminine,NA,NA,Chiffon-skirt,Leopard,one-piece,Leopard
codibook (84).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (86).jpg,Formal,Long-sleeve-tee,None,NA,NA,one-piece,None
codibook (87).jpg,Casual,NA,NA,NA,NA,NA,NA
codibook (83).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (91).jpg,Casual,Long-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (90).jpg,Formal,Shirts,None,Chiffon-skirt,Check,NA,NA
codibook (89).jpg,Formal,NA,NA,Jeans,None,NA,NA
codibook (88).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (94).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (93).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (96).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (95).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (92).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (98).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (97).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (100).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (99).jpg,Formal,Shirts,Check,Jeans,None,NA,NA
codibook (105).jpg,Casual,Shirts,Floral,Cutoffs,None,NA,NA
codibook (104).jpg,Casual,Short-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (102).jpg,Casual,Short-sleeve-tee,None,Jeans,None,NA,NA
codibook (106).jpg,Casual,Shirts,None,NA,NA,NA,NA
codibook (101).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (103).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (108).jpg,Casual,NA,NA,NA,NA,one-piece,Graphic
codibook (107).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (109).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,NA,NA
codibook (110).jpg,Feminine,NA,NA,Cutoffs,None,NA,NA
codibook (111).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (112).jpg,Casual,NA,NA,H-line-skirt,None,one-piece,Graphic
codibook (114).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (115).jpg,Formal,NA,NA,NA,NA,NA,NA
codibook (113).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (117).jpg,Casual,Shirts,Graphic,Cotten-long-pants,None,NA,NA
codibook (118).jpg,Formal,Long-sleeve-tee,Graphic,Jeans,None,NA,NA
codibook (119).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (116).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (124).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (120).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (123).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (121).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (122).jpg,Casual,Hoodie,None,H-line-skirt,None,NA,NA
codibook (128).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (126).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (125).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (129).jpg,Casual,Short-sleeve-tee,Stripe,H-line-skirt,Graphic,NA,NA
codibook (127).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (131).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Stripe,NA,NA
codibook (130).jpg,Formal,NA,NA,NA,NA,one-piece,None
codibook (132).jpg,Formal,Shirts,None,NA,NA,NA,NA
codibook (133).jpg,Formal,Long-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (135).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (134).jpg,Formal,Short-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (136).jpg,Formal,Hoodie,None,Cutoffs,None,NA,NA
codibook (138).jpg,Casual,Long-sleeve-tee,Check,Cutoffs,Dot,NA,NA
codibook (137).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (141).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (140).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (139).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (142).jpg,Feminine,Shirts,Check,H-line-skirt,None,NA,NA
codibook (143).jpg,Casual,Shirts,Dot,NA,NA,NA,NA
codibook (144).jpg,Formal,Short-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (148).jpg,Formal,NA,NA,NA,NA,one-piece,Check
codibook (146).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,NA,NA
codibook (147).jpg,Casual,NA,NA,NA,NA,one-piece,Dot
codibook (145).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (149).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (151).jpg,Formal,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (153).jpg,Casual,Shirts,Stripe,Jeans,None,NA,NA
codibook (150).jpg,Formal,Shirts,None,Chiffon-skirt,Floral,NA,NA
codibook (154).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (155).jpg,Formal,Short-sleeve-tee,Floral,NA,NA,NA,NA
codibook (152).jpg,Casual,NA,NA,NA,NA,NA,NA
codibook (159).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (160).jpg,Formal,Long-sleeve-tee,None,Jeans,Dot,NA,NA
codibook (157).jpg,Formal,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (158).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (156).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (162).jpg,Casual,Short-sleeve-tee,Stripe,Jeans,None,NA,NA
codibook (163).jpg,Feminine,NA,NA,NA,NA,NA,NA
codibook (161).jpg,Formal,NA,NA,NA,NA,NA,NA
codibook (164).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (171).jpg,Formal,Hoodie,None,Chiffon-skirt,None,NA,NA
codibook (168).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (165).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (169).jpg,Formal,NA,NA,NA,NA,one-piece,Leopard
codibook (166).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (170).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (167).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (173).jpg,Feminine,Long-sleeve-tee,Stripe,Cutoffs,Stripe,NA,NA
codibook (174).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (172).jpg,Formal,NA,NA,NA,NA,one-piece,Stripe
codibook (175).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (176).jpg,Casual,Long-sleeve-tee,None,NA,NA,one-piece,None
codibook (180).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,NA,NA
codibook (178).jpg,Feminine,NA,NA,NA,NA,one-piece,Check
codibook (179).jpg,Feminine,Hoodie,Check,Cotten-long-pants,None,NA,NA
codibook (177).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (183).jpg,Casual,Shirts,None,Chiffon-skirt,None,NA,NA
codibook (181).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (182).jpg,Casual,NA,NA,Cotten-long-pants,Dot,NA,NA
codibook (185).jpg,Casual,Shirts,None,H-line-skirt,Check,NA,NA
codibook (186).jpg,Formal,Long-sleeve-tee,Check,NA,NA,one-piece,Dot
codibook (184).jpg,Casual,NA,NA,NA,NA,one-piece,Leopard
codibook (190).jpg,Formal,NA,NA,Jeans,None,NA,NA
codibook (187).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,Stripe,NA,NA
codibook (188).jpg,Casual,NA,NA,NA,NA,one-piece,None
codibook (191).jpg,Casual,Short-sleeve-tee,None,Jeans,None,NA,NA
codibook (189).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (192).jpg,Casual,Shirts,Check,NA,NA,NA,NA
codibook (196).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (195).jpg,Casual,Long-sleeve-tee,Stripe,NA,NA,one-piece,Leopard
codibook (193).jpg,Casual,Hoodie,None,Chiffon-skirt,None,NA,NA
codibook (194).jpg,Formal,Shirts,Check,NA,NA,NA,NA
codibook (198).jpg,Formal,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (199).jpg,Casual,NA,NA,Cotten-long-pants,Leopard,NA,NA
codibook (197).jpg,Casual,Hoodie,Check,Cotten-long-pants,None,NA,NA
codibook (200).jpg,Casual,Long-sleeve-tee,None,Cutoffs,Leopard,NA,NA
