img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (1227).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,NA,NA
codibook (1234).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1229).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (1231).jpg,Feminine,Long-sleeve-tee,Graphic,Cutoffs,None,NA,NA
codibook (1233).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1239).jpg,Casual,NA,NA,NA,NA,NA,NA
codibook (1235).jpg,Casual,Shirts,None,Jeans,None,NA,NA
codibook (1237).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (1236).jpg,Casual,Shirts,None,Jeans,None,NA,NA
codibook (1238).jpg,Casual,Shirts,None,Jeans,None,NA,NA
codibook (1240).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1242).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1241).jpg,Casual,Short-sleeve-tee,None,NA,NA,NA,NA
codibook (1243).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1244).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (1245).jpg,Formal,Long-sleeve-tee,Stripe,Cutoffs,None,NA,NA
codibook (1246).jpg,Casual,Shirts,Stripe,Cutoffs,None,NA,NA
codibook (1249).jpg,Formal,Shirts,Check,Jeans,None,NA,NA
codibook (1247).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1251).jpg,Formal,Short-sleeve-tee,Stripe,H-line-skirt,Graphic,One-piece,Graphic
codibook (1252).jpg,Formal,Shirts,None,Cutoffs,None,NA,NA
codibook (1248).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,None,NA,NA
codibook (1250).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1254).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1256).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1255).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,Check,NA,NA
codibook (1253).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1257).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (1259).jpg,Feminine,Long-sleeve-tee,Graphic,H-line-skirt,Dot,NA,NA
codibook (1258).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1260).jpg,Casual,NA,NA,Cutoffs,None,NA,NA
codibook (1261).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1264).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1263).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1262).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (1265).jpg,Feminine,Short-sleeve-tee,Stripe,H-line-skirt,None,NA,NA
codibook (1266).jpg,Casual,Long-sleeve-tee,Check,Jeans,None,NA,NA
codibook (1267).jpg,Formal,NA,NA,H-line-skirt,None,NA,NA
codibook (1268).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1269).jpg,Feminine,Shirts,None,Jeans,None,NA,NA
codibook (1270).jpg,Casual,Shirts,None,Jeans,None,NA,NA
codibook (1272).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1274).jpg,Casual,Shirts,None,Jeans,None,NA,NA
codibook (1271).jpg,Formal,Long-sleeve-tee,Graphic,Chiffon-skirt,None,NA,NA
codibook (1275).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,Leopard,NA,NA
codibook (1273).jpg,Casual,NA,NA,NA,NA,One-piece,None
codibook (1276).jpg,Casual,Shirts,None,Chiffon-skirt,None,NA,NA
codibook (1277).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,Stripe,NA,NA
codibook (1280).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1279).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1278).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1281).jpg,Casual,Long-sleeve-tee,Stripe,NA,NA,NA,NA
codibook (1283).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1282).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (1287).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (1286).jpg,Casual,NA,NA,NA,NA,One-piece,Stripe
codibook (1290).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1289).jpg,Casual,NA,NA,NA,NA,NA,NA
codibook (1288).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1284).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1285).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1291).jpg,Casual,Shirts,Stripe,H-line-skirt,None,NA,NA
codibook (1292).jpg,Formal,Shirts,None,Cotten-long-pants,Check,NA,NA
codibook (1297).jpg,Casual,Shirts,Stripe,Chiffon-skirt,None,NA,NA
codibook (1298).jpg,Formal,Short-sleeve-tee,Stripe,Jeans,None,NA,NA
codibook (1295).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Stripe,NA,NA
codibook (1299).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1296).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Stripe,NA,NA
codibook (1293).jpg,Casual,NA,NA,NA,NA,One-piece,Stripe
codibook (1294).jpg,Casual,Shirts,None,H-line-skirt,None,NA,NA
codibook (1301).jpg,Feminine,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1303).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1300).jpg,Casual,Shirts,None,Cotten-long-pants,Graphic,NA,NA
codibook (1302).jpg,Casual,Shirts,Graphic,H-line-skirt,Check,NA,NA
codibook (1304).jpg,Casual,Shirts,Stripe,H-line-skirt,None,NA,NA
codibook (1305).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1306).jpg,Formal,Shirts,Check,Cotten-long-pants,None,NA,NA
codibook (1309).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1307).jpg,Formal,Shirts,Stripe,Cutoffs,None,NA,NA
codibook (1308).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,NA,NA
codibook (1312).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,NA,NA
codibook (1310).jpg,Casual,NA,NA,NA,NA,One-piece,Check
codibook (1311).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1314).jpg,Casual,Shirts,Stripe,H-line-skirt,Stripe,NA,NA
codibook (1316).jpg,Formal,Shirts,Check,Cotten-long-pants,None,NA,NA
codibook (1315).jpg,Formal,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (1313).jpg,Formal,Short-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (1317).jpg,Casual,Long-sleeve-tee,Check,Cotten-long-pants,None,NA,NA
codibook (1318).jpg,Formal,Shirts,None,H-line-skirt,Check,NA,NA
codibook (1319).jpg,Formal,Long-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (1321).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1322).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (1323).jpg,Formal,NA,NA,Chiffon-skirt,None,NA,NA
codibook (1320).jpg,Formal,Shirts,None,Jeans,None,NA,NA
codibook (1324).jpg,Formal,NA,NA,NA,NA,One-piece,None
codibook (1325).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (1326).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,NA,NA
codibook (1327).jpg,Formal,Shirts,Stripe,Cutoffs,None,NA,NA
codibook (1328).jpg,Formal,Hoodie,Stripe,Chiffon-skirt,None,NA,NA
codibook (1331).jpg,Feminine,Shirts,Check,NA,NA,NA,NA
codibook (1332).jpg,Formal,NA,NA,Jeans,None,NA,NA
codibook (1335).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (1329).jpg,Feminine,Hoodie,None,H-line-skirt,Dot,NA,NA
codibook (1334).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1330).jpg,Feminine,Long-sleeve-tee,Graphic,H-line-skirt,Leopard,NA,NA
codibook (1333).jpg,Casual,Long-sleeve-tee,Check,Jeans,None,NA,NA
codibook (1338).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,NA,NA
codibook (1336).jpg,Casual,Hoodie,None,Chiffon-skirt,None,NA,NA
codibook (1337).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (1342).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1339).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1343).jpg,Casual,Shirts,Check,Chiffon-skirt,Dot,NA,NA
codibook (1341).jpg,Formal,Short-sleeve-tee,Graphic,H-line-skirt,Check,NA,NA
codibook (1340).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1346).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,Floral,NA,NA
codibook (1345).jpg,Casual,Shirts,Dot,Cutoffs,Check,NA,NA
codibook (1344).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (1347).jpg,Casual,Shirts,Floral,Cotten-long-pants,None,NA,NA
codibook (1348).jpg,Formal,Shirts,Stripe,Jeans,Leopard,NA,NA
codibook (1350).jpg,Formal,Shirts,Stripe,Jeans,None,NA,NA
codibook (1351).jpg,Casual,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (1352).jpg,Formal,NA,NA,NA,NA,One-piece,None
codibook (1353).jpg,Casual,Hoodie,Graphic,H-line-skirt,None,NA,NA
codibook (1349).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1358).jpg,Formal,Short-sleeve-tee,Check,NA,NA,NA,NA
codibook (1355).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1356).jpg,Feminine,Short-sleeve-tee,Stripe,NA,NA,NA,NA
codibook (1354).jpg,Feminine,Short-sleeve-tee,Stripe,NA,NA,NA,NA
codibook (1359).jpg,Formal,Shirts,None,H-line-skirt,Check,NA,NA
codibook (1357).jpg,Casual,Shirts,None,Cutoffs,None,NA,NA
codibook (1360).jpg,Casual,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (1366).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1365).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1364).jpg,Casual,Hoodie,Check,H-line-skirt,None,NA,NA
codibook (1361).jpg,Casual,Shirts,None,Chiffon-skirt,None,NA,NA
codibook (1362).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1363).jpg,Formal,Long-sleeve-tee,Check,Jeans,Leopard,NA,NA
codibook (1371).jpg,Casual,NA,NA,Cotten-long-pants,Dot,NA,NA
codibook (1367).jpg,Casual,NA,NA,NA,NA,One-piece,None
codibook (1370).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1372).jpg,Casual,Shirts,None,H-line-skirt,None,NA,NA
codibook (1375).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1374).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,NA,NA
codibook (1373).jpg,Formal,Shirts,None,H-line-skirt,None,NA,NA
codibook (1368).jpg,Feminine,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1369).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (1377).jpg,Casual,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (1378).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (1376).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1379).jpg,Formal,Long-sleeve-tee,Check,Cotten-long-pants,None,NA,NA
codibook (1380).jpg,Casual,NA,NA,NA,NA,One-piece,Check
codibook (1382).jpg,Formal,Long-sleeve-tee,None,Jeans,None,NA,NA
codibook (1381).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1386).jpg,Feminine,NA,NA,H-line-skirt,Check,NA,NA
codibook (1385).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1387).jpg,Casual,NA,NA,Cutoffs,None,NA,NA
codibook (1384).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1383).jpg,Feminine,Shirts,None,Cutoffs,None,NA,NA
codibook (1388).jpg,Formal,NA,NA,Cutoffs,None,NA,NA
codibook (1390).jpg,Casual,Short-sleeve-tee,None,NA,NA,One-piece,None
codibook (1391).jpg,Formal,Short-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1393).jpg,Formal,Short-sleeve-tee,None,H-line-skirt,Dot,NA,NA
codibook (1389).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1392).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1396).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1394).jpg,Feminine,Long-sleeve-tee,Graphic,Cutoffs,None,NA,NA
codibook (1399).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1395).jpg,Formal,Short-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1400).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1397).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,Leopard,NA,NA
codibook (1398).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,Graphic,NA,NA
codibook (1404).jpg,Casual,Long-sleeve-tee,None,NA,NA,One-piece,None
codibook (1401).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1403).jpg,Formal,Hoodie,None,H-line-skirt,Check,NA,NA
codibook (1405).jpg,Formal,Shirts,Dot,NA,NA,One-piece,Dot
codibook (1402).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1408).jpg,Formal,NA,NA,H-line-skirt,None,NA,NA
codibook (1410).jpg,Formal,NA,NA,Chiffon-skirt,Dot,NA,NA
codibook (1407).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,None,NA,NA
codibook (1406).jpg,Formal,Shirts,None,Jeans,None,NA,NA
codibook (1409).jpg,Feminine,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1414).jpg,Formal,Shirts,Stripe,NA,NA,NA,NA
codibook (1411).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1412).jpg,Feminine,Long-sleeve-tee,Graphic,H-line-skirt,Stripe,NA,NA
codibook (1415).jpg,Casual,NA,NA,NA,NA,One-piece,None
codibook (1413).jpg,Formal,Long-sleeve-tee,Graphic,NA,NA,NA,NA
codibook (1416).jpg,Casual,Shirts,None,Chiffon-skirt,None,NA,NA
codibook (1418).jpg,Formal,Shirts,Floral,Cotten-long-pants,None,NA,NA
codibook (1420).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1417).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1419).jpg,Feminine,NA,NA,Chiffon-skirt,Dot,One-piece,Dot
codibook (1424).jpg,Casual,Shirts,None,Cutoffs,Check,NA,NA
codibook (1423).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (1422).jpg,Feminine,Shirts,Dot,Chiffon-skirt,Dot,NA,NA
codibook (1421).jpg,Feminine,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1427).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1425).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1426).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1428).jpg,Feminine,NA,NA,H-line-skirt,None,NA,NA
codibook (1429).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1431).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1430).jpg,Formal,NA,NA,NA,NA,One-piece,Check
