img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (1064).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (1061).jpg,Formal,Shirts,Floral,Cotten-long-pants,None,NA,NA
codibook (1053).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1054).jpg,Casual,NA,NA,NA,NA,one-piece,Dot
codibook (1057).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1056).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1060).jpg,Formal,Short-sleeve-tee,Stripe,NA,NA,NA,NA
codibook (1059).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (1055).jpg,Casual,Long-sleeve-tee,Stripe,Chiffon-skirt,Stripe,NA,NA
codibook (1058).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (1052).jpg,Formal,NA,NA,Chiffon-skirt,Dot,NA,NA
codibook (1051).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (1042).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1043).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1049).jpg,Formal,Hoodie,Graphic,Cotten-long-pants,None,NA,NA
codibook (1050).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,Dot,NA,NA
codibook (1048).jpg,Feminine,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (1046).jpg,Formal,NA,NA,Cutoffs,Leopard,NA,NA
codibook (1045).jpg,Feminine,Short-sleeve-tee,None,NA,NA,one-piece,None
codibook (1047).jpg,Feminine,Long-sleeve-tee,Graphic,Chiffon-skirt,None,NA,NA
codibook (1044).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1041).jpg,Feminine,Shirts,None,Cutoffs,None,NA,NA
codibook (1032).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (1036).jpg,Formal,Hoodie,Check,H-line-skirt,None,NA,NA
codibook (1035).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (1034).jpg,Casual,NA,NA,NA,NA,one-piece,Leopard
codibook (1037).jpg,Casual,Shirts,None,H-line-skirt,Dot,NA,NA
codibook (1040).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (1039).jpg,Formal,NA,NA,NA,NA,one-piece,Stripe
codibook (1038).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,NA,NA
codibook (1033).jpg,Feminine,Short-sleeve-tee,None,NA,NA,NA,NA
codibook (1031).jpg,Formal,NA,NA,NA,NA,one-piece,None
codibook (1151).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,Floral,NA,NA
codibook (1152).jpg,NA,NA,NA,NA,NA,NA,NA
codibook (1146).jpg,Casual,Shirts,None,NA,NA,one-piece,Dot
codibook (1149).jpg,Casual,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1144).jpg,Feminine,Long-sleeve-tee,Check,NA,NA,NA,NA
codibook (1150).jpg,Formal,Long-sleeve-tee,Graphic,Chiffon-skirt,None,NA,NA
codibook (1145).jpg,Formal,NA,NA,Cotten-long-pants,Check,NA,NA
codibook (1147).jpg,Feminine,Shirts,None,Chiffon-skirt,Stripe,NA,NA
codibook (1148).jpg,Formal,Hoodie,None,Cotten-long-pants,None,NA,NA
codibook (1143).jpg,Casual,Short-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1142).jpg,Casual,Short-sleeve-tee,None,NA,NA,NA,NA
codibook (1141).jpg,Formal,Shirts,None,Cutoffs,None,NA,NA
codibook (1132).jpg,Casual,Hoodie,Graphic,Jeans,None,NA,NA
codibook (1133).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,NA,NA
codibook (1134).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1136).jpg,Formal,NA,NA,NA,NA,one-piece,Check
codibook (1135).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (1139).jpg,Casual,Shirts,None,H-line-skirt,None,NA,NA
codibook (1137).jpg,Casual,Short-sleeve-tee,None,Jeans,None,NA,NA
codibook (1140).jpg,Feminine,Short-sleeve-tee,Graphic,Cutoffs,Graphic,NA,NA
codibook (1138).jpg,Formal,Shirts,None,Jeans,None,NA,NA
codibook (1131).jpg,Formal,Long-sleeve-tee,None,NA,NA,one-piece,None
codibook (1127).jpg,Formal,NA,NA,Chiffon-skirt,Stripe,NA,NA
codibook (1123).jpg,Casual,NA,NA,Cutoffs,None,NA,NA
codibook (1126).jpg,Feminine,Short-sleeve-tee,Graphic,Cutoffs,None,NA,NA
codibook (1130).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,Check,NA,NA
codibook (1129).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1125).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (1124).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1128).jpg,Casual,Shirts,None,NA,NA,NA,NA
codibook (1121).jpg,Casual,NA,NA,NA,NA,one-piece,Floral
codibook (1122).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1117).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1120).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1116).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,NA,NA
codibook (1118).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1115).jpg,Feminine,Shirts,Floral,NA,NA,NA,NA
codibook (1119).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (1113).jpg,Formal,NA,NA,Jeans,None,NA,NA
codibook (1114).jpg,Feminine,Shirts,None,NA,NA,one-piece,None
codibook (1112).jpg,Formal,NA,NA,NA,NA,one-piece,None
codibook (1111).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1102).jpg,Formal,Shirts,Check,Cotten-long-pants,None,NA,NA
codibook (1104).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1109).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1105).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1106).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1107).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1110).jpg,Feminine,Short-sleeve-tee,None,NA,NA,NA,NA
codibook (1108).jpg,Formal,Shirts,Dot,NA,NA,NA,NA
codibook (1103).jpg,NA,NA,NA,NA,NA,NA,NA
codibook (1101).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (1096).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,Check,NA,NA
codibook (1097).jpg,Feminine,Short-sleeve-tee,None,H-line-skirt,Stripe,NA,NA
codibook (1098).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (1099).jpg,Casual,Shirts,None,Chiffon-skirt,Check,NA,NA
codibook (1095).jpg,Feminine,Shirts,Check,Cutoffs,None,NA,NA
codibook (1100).jpg,Formal,Short-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1092).jpg,Formal,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1094).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1093).jpg,Casual,NA,NA,NA,NA,one-piece,Stripe
codibook (1199).jpg,Casual,Hoodie,Graphic,H-line-skirt,Dot,NA,NA
codibook (1198).jpg,Formal,Shirts,None,Jeans,None,NA,NA
codibook (1200).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (1197).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1196).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,NA,NA
codibook (1193).jpg,Formal,Long-sleeve-tee,Graphic,Jeans,None,NA,NA
codibook (1194).jpg,Formal,Short-sleeve-tee,None,H-line-skirt,Dot,NA,NA
codibook (1195).jpg,Feminine,Short-sleeve-tee,None,NA,NA,one-piece,None
codibook (1192).jpg,Feminine,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1191).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1187).jpg,Casual,Short-sleeve-tee,Stripe,Chiffon-skirt,Check,NA,NA
codibook (1190).jpg,Casual,Hoodie,Graphic,Jeans,None,NA,NA
codibook (1188).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1189).jpg,Formal,Long-sleeve-tee,None,NA,NA,NA,NA
codibook (1185).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Stripe,NA,NA
codibook (1186).jpg,Formal,Short-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1182).jpg,Formal,NA,NA,NA,NA,NA,NA
codibook (1183).jpg,Casual,NA,NA,Cotten-long-pants,None,NA,NA
codibook (1184).jpg,Feminine,NA,NA,Chiffon-skirt,Check,one-piece,Stripe
codibook (1181).jpg,Casual,Shirts,None,Chiffon-skirt,Check,NA,NA
codibook (1173).jpg,Formal,Shirts,Check,Jeans,None,NA,NA
codibook (1177).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,None,NA,NA
codibook (1178).jpg,Feminine,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1175).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1180).jpg,Casual,NA,NA,Jeans,None,NA,NA
codibook (1174).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1176).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1179).jpg,Formal,Shirts,Dot,NA,NA,NA,NA
codibook (1171).jpg,Formal,Hoodie,None,Chiffon-skirt,Leopard,NA,NA
codibook (1172).jpg,Formal,Long-sleeve-tee,Stripe,Jeans,None,NA,NA
codibook (1166).jpg,Casual,Shirts,Graphic,Cutoffs,Leopard,NA,NA
codibook (1165).jpg,Formal,Shirts,Check,H-line-skirt,None,NA,NA
codibook (1168).jpg,Casual,NA,NA,H-line-skirt,None,NA,NA
codibook (1170).jpg,Formal,NA,NA,NA,NA,NA,NA
codibook (1169).jpg,Formal,Shirts,None,Cutoffs,None,NA,NA
codibook (1167).jpg,Formal,Short-sleeve-tee,Floral,Cutoffs,None,NA,NA
codibook (1163).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,NA,NA
codibook (1164).jpg,Casual,NA,NA,Cutoffs,Leopard,NA,NA
codibook (1162).jpg,Formal,NA,NA,Jeans,None,NA,NA
codibook (1161).jpg,Casual,NA,NA,NA,NA,one-piece,Check
codibook (1159).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
codibook (1155).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,Stripe,NA,NA
codibook (1158).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,NA,NA
codibook (1157).jpg,Casual,Shirts,None,Cotten-long-pants,Stripe,NA,NA
codibook (1154).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1153).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,NA,NA
codibook (1156).jpg,Formal,Shirts,None,Cotten-long-pants,None,NA,NA
codibook (1160).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,NA,NA
