img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (31).jpg,Formal,,,Jeans,None,,
codibook (32).jpg,Casual,,,,,,
codibook (29).jpg,Formal,,,Jeans,None,,
codibook (35).jpg,Formal,,,Chiffon-skirt,None,,
codibook (37).jpg,Feminine,,,,,one-piece,None
codibook (34).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,Stripe,,
codibook (33).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (36).jpg,Casual,,,,,one-piece,Check
codibook (39).jpg,Casual,Shirts,None,Jeans,None,,
codibook (38).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (40).jpg,Feminine,Shirts,None,,,,
codibook (42).jpg,Formal,Shirts,Check,Cotten-long-pants,None,,
codibook (41).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (44).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (43).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (45).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (46).jpg,Formal,Long-sleeve-tee,None,Jeans,Dot,,
codibook (47).jpg,Formal,Shirts,None,Jeans,None,,
codibook (48).jpg,Formal,,,,,one-piece,None
codibook (49).jpg,Formal,Short-sleeve-tee,None,Chiffon-skirt,Stripe,,
codibook (51).jpg,Casual,Hoodie,None,Cotten-long-pants,None,,
codibook (50).jpg,Casual,,,Jeans,None,,
codibook (52).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (54).jpg,Casual,,,,,one-piece,Leopard
codibook (53).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (55).jpg,Feminine,Long-sleeve-tee,Graphic,Chiffon-skirt,None,,
codibook (57).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (56).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (58).jpg,Formal,Shirts,None,Chiffon-skirt,Stripe,,
codibook (61).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (59).jpg,Feminine,Hoodie,None,Cutoffs,None,,
codibook (60).jpg,Casual,Shirts,None,Chiffon-skirt,Check,,
codibook (62).jpg,Formal,,,,,one-piece,Check
codibook (63).jpg,Casual,Hoodie,Graphic,Cutoffs,None,,
codibook (66).jpg,Formal,,,Cutoffs,None,one-piece,None
codibook (65).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (67).jpg,Casual,Short-sleeve-tee,Graphic,,,,
codibook (64).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (68).jpg,Formal,Hoodie,Check,Cotten-long-pants,None,,
codibook (70).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (72).jpg,Casual,,,,,one-piece,Dot
codibook (71).jpg,Casual,,,Cotten-long-pants,None,,
codibook (69).jpg,Formal,,,Cotten-long-pants,None,,
codibook (73).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
codibook (74).jpg,Casual,Shirts,None,Chiffon-skirt,Check,,
codibook (75).jpg,,,,,,,
codibook (76).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,Floral,,
codibook (77).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (78).jpg,Formal,Long-sleeve-tee,Stripe,Chiffon-skirt,None,,
codibook (79).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (81).jpg,Formal,,,Jeans,Check,one-piece,Check
codibook (80).jpg,Casual,Hoodie,Graphic,Cutoffs,None,,
codibook (82).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (85).jpg,Feminine,,,Chiffon-skirt,Leopard,one-piece,Leopard
codibook (84).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (86).jpg,Formal,Long-sleeve-tee,None,,,one-piece,None
codibook (87).jpg,Casual,,,,,,
codibook (83).jpg,Casual,,,Cotten-long-pants,None,,
codibook (91).jpg,Casual,Long-sleeve-tee,Graphic,,,,
codibook (90).jpg,Formal,Shirts,None,Chiffon-skirt,Check,,
codibook (89).jpg,Formal,,,Jeans,None,,
codibook (88).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (94).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (93).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (96).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (95).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (92).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (98).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (97).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (100).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,,
codibook (99).jpg,Formal,Shirts,Check,Jeans,None,,
codibook (105).jpg,Casual,Shirts,Floral,Cutoffs,None,,
codibook (104).jpg,Casual,Short-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (102).jpg,Casual,Short-sleeve-tee,None,Jeans,None,,
codibook (106).jpg,Casual,Shirts,None,,,,
codibook (101).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (103).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (108).jpg,Casual,,,,,one-piece,Graphic
codibook (107).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (109).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
codibook (110).jpg,Feminine,,,Cutoffs,None,,
codibook (111).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (112).jpg,Casual,,,H-line-skirt,None,one-piece,Graphic
codibook (114).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (115).jpg,Formal,,,,,,
codibook (113).jpg,Formal,,,Cotten-long-pants,None,,
codibook (117).jpg,Casual,Shirts,Graphic,Cotten-long-pants,None,,
codibook (118).jpg,Formal,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (119).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (116).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (124).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (120).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (123).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (121).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (122).jpg,Casual,Hoodie,None,H-line-skirt,None,,
codibook (128).jpg,Formal,,,Cotten-long-pants,None,,
codibook (126).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (125).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (129).jpg,Casual,Short-sleeve-tee,Stripe,H-line-skirt,Graphic,,
codibook (127).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (131).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Stripe,,
codibook (130).jpg,Formal,,,,,one-piece,None
codibook (132).jpg,Formal,Shirts,None,,,,
codibook (133).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (135).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (134).jpg,Formal,Short-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (136).jpg,Formal,Hoodie,None,Cutoffs,None,,
codibook (138).jpg,Casual,Long-sleeve-tee,Check,Cutoffs,Dot,,
codibook (137).jpg,Casual,,,Cotten-long-pants,None,,
codibook (141).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (140).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (139).jpg,Casual,,,Jeans,None,,
codibook (142).jpg,Feminine,Shirts,Check,H-line-skirt,None,,
codibook (143).jpg,Casual,Shirts,Dot,,,,
codibook (144).jpg,Formal,Short-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (148).jpg,Formal,,,,,one-piece,Check
codibook (146).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (147).jpg,Casual,,,,,one-piece,Dot
codibook (145).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (149).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (151).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (153).jpg,Casual,Shirts,Stripe,Jeans,None,,
codibook (150).jpg,Formal,Shirts,None,Chiffon-skirt,Floral,,
codibook (154).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (155).jpg,Formal,Short-sleeve-tee,Floral,,,,
codibook (152).jpg,Casual,,,,,,
codibook (159).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (160).jpg,Formal,Long-sleeve-tee,None,Jeans,Dot,,
codibook (157).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (158).jpg,Formal,,,Cotten-long-pants,None,,
codibook (156).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (162).jpg,Casual,Short-sleeve-tee,Stripe,Jeans,None,,
codibook (163).jpg,Feminine,,,,,,
codibook (161).jpg,Formal,,,,,,
codibook (164).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (171).jpg,Formal,Hoodie,None,Chiffon-skirt,None,,
codibook (168).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (165).jpg,Formal,,,Cotten-long-pants,None,,
codibook (169).jpg,Formal,,,,,one-piece,Leopard
codibook (166).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (170).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (167).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (173).jpg,Feminine,Long-sleeve-tee,Stripe,Cutoffs,Stripe,,
codibook (174).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (172).jpg,Formal,,,,,one-piece,Stripe
codibook (175).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (176).jpg,Casual,Long-sleeve-tee,None,,,one-piece,None
codibook (180).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (178).jpg,Feminine,,,,,one-piece,Check
codibook (179).jpg,Feminine,Hoodie,Check,Cotten-long-pants,None,,
codibook (177).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (183).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
codibook (181).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (182).jpg,Casual,,,Cotten-long-pants,Dot,,
codibook (185).jpg,Casual,Shirts,None,H-line-skirt,Check,,
codibook (186).jpg,Formal,Long-sleeve-tee,Check,,,one-piece,Dot
codibook (184).jpg,Casual,,,,,one-piece,Leopard
codibook (190).jpg,Formal,,,Jeans,None,,
codibook (187).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,Stripe,,
codibook (188).jpg,Casual,,,,,one-piece,None
codibook (191).jpg,Casual,Short-sleeve-tee,None,Jeans,None,,
codibook (189).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (192).jpg,Casual,Shirts,Check,,,,
codibook (196).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (195).jpg,Casual,Long-sleeve-tee,Stripe,,,one-piece,Leopard
codibook (193).jpg,Casual,Hoodie,None,Chiffon-skirt,None,,
codibook (194).jpg,Formal,Shirts,Check,,,,
codibook (198).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (199).jpg,Casual,,,Cotten-long-pants,Leopard,,
codibook (197).jpg,Casual,Hoodie,Check,Cotten-long-pants,None,,
codibook (200).jpg,Casual,Long-sleeve-tee,None,Cutoffs,Leopard,,
codibook (286).jpg,Feminine,Shirts,Check,Jeans,None,,
codibook (284).jpg,Feminine,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (271).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (272).jpg,Casual,Short-sleeve-tee,None,,,,
codibook (273).jpg,Formal,Short-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (282).jpg,Formal,Hoodie,Graphic,Cotten-long-pants,None,,
codibook (283).jpg,Formal,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (281).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,one-piece,Check
codibook (280).jpg,Casual,,,Jeans,None,,
codibook (278).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (279).jpg,Casual,Shirts,None,Jeans,None,,
codibook (277).jpg,Formal,Long-sleeve-tee,Check,Cotten-long-pants,None,,
codibook (269).jpg,Casual,Shirts,None,,,one-piece,None
codibook (270).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,Graphic,,
codibook (267).jpg,Feminine,,,H-line-skirt,Check,,
codibook (276).jpg,Casual,,,Cotten-long-pants,None,,
codibook (275).jpg,Formal,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (274).jpg,Formal,Hoodie,Graphic,Cotten-long-pants,None,,
codibook (268).jpg,Feminine,,,,,,
codibook (266).jpg,Feminine,Shirts,None,Chiffon-skirt,Floral,,
codibook (265).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,None,,
codibook (264).jpg,Casual,,,Jeans,Leopard,,
codibook (253).jpg,Casual,Long-sleeve-tee,None,Jeans,Leopard,,
codibook (254).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Stripe,,
codibook (255).jpg,Casual,Long-sleeve-tee,None,,,one-piece,Graphic
codibook (257).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (258).jpg,Formal,Long-sleeve-tee,Stripe,Cutoffs,Check,,
codibook (256).jpg,Formal,Shirts,None,Jeans,None,,
codibook (263).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (262).jpg,Formal,Long-sleeve-tee,Check,Cotten-long-pants,None,,
codibook (261).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (259).jpg,Formal,Shirts,Stripe,Cutoffs,None,,
codibook (260).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (252).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (251).jpg,Casual,Hoodie,Check,Cutoffs,Leopard,,
codibook (250).jpg,Feminine,Shirts,Floral,Chiffon-skirt,None,,
codibook (249).jpg,Feminine,Short-sleeve-tee,Graphic,,,one-piece,Graphic
codibook (240).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,one-piece,None
codibook (241).jpg,Casual,,,,,,
codibook (242).jpg,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Leopard,,
codibook (243).jpg,Casual,Shirts,None,Cutoffs,Leopard,,
codibook (244).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (245).jpg,Formal,,,,,one-piece,None
codibook (248).jpg,,,,,,,
codibook (247).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (246).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (239).jpg,Casual,,,Cotten-long-pants,None,,
codibook (238).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (237).jpg,Casual,,,Cotten-long-pants,None,,
codibook (229).jpg,Feminine,,,Cotten-long-pants,None,,
codibook (230).jpg,Feminine,Short-sleeve-tee,Stripe,Chiffon-skirt,Stripe,,
codibook (234).jpg,Formal,Hoodie,None,H-line-skirt,None,,
codibook (232).jpg,Formal,,,,,one-piece,Leopard
codibook (231).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (233).jpg,Casual,Shirts,Stripe,Chiffon-skirt,None,,
codibook (236).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (235).jpg,Formal,Shirts,Stripe,,,one-piece,Check
codibook (228).jpg,Formal,,,Cotten-long-pants,None,,
codibook (226).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (227).jpg,Feminine,Shirts,Check,Cotten-long-pants,None,,
codibook (225).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (218).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (219).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Dot,,
codibook (217).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,Dot,,
codibook (224).jpg,Casual,Hoodie,None,Cotten-long-pants,None,,
codibook (223).jpg,Formal,,,Cotten-long-pants,None,,
codibook (222).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,,
codibook (214).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,,
codibook (215).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (216).jpg,Formal,Short-sleeve-tee,Graphic,Chiffon-skirt,None,,
codibook (221).jpg,Formal,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (220).jpg,Formal,Hoodie,Graphic,,,one-piece,None
codibook (213).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (210).jpg,Formal,Shirts,None,Jeans,None,,
codibook (212).jpg,Casual,Shirts,Stripe,Cutoffs,Dot,,
codibook (211).jpg,Feminine,Shirts,None,,,,
codibook (202).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (201).jpg,Casual,Shirts,None,Cutoffs,Check,,
codibook (209).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (208).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (207).jpg,Casual,,,Jeans,None,,
codibook (206).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (205).jpg,Feminine,,,,,,
codibook (204).jpg,Formal,,,Cutoffs,None,,
codibook (203).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (383).jpg,Casual,Long-sleeve-tee,None,Jeans,Leopard,,
codibook (373).jpg,Casual,Shirts,None,Jeans,None,,
codibook (374).jpg,Formal,,,Cutoffs,None,,
codibook (375).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (377).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (376).jpg,Casual,,,H-line-skirt,None,,
codibook (372).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (382).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (381).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (379).jpg,Casual,,,Cotten-long-pants,None,,
codibook (371).jpg,Casual,,,Jeans,None,,
codibook (380).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (378).jpg,Casual,Shirts,Floral,Cotten-long-pants,Dot,,
codibook (369).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (368).jpg,Formal,Shirts,None,Cutoffs,None,,
codibook (362).jpg,Casual,Shirts,None,Jeans,None,,
codibook (361).jpg,Casual,Shirts,Stripe,H-line-skirt,Check,,
codibook (370).jpg,Formal,,,Cotten-long-pants,None,one-piece,None
codibook (363).jpg,Casual,,,Cutoffs,None,,
codibook (366).jpg,Casual,,,,,one-piece,None
codibook (358).jpg,Formal,Shirts,Check,Chiffon-skirt,None,,
codibook (359).jpg,Casual,,,,,one-piece,Check
codibook (360).jpg,Casual,,,H-line-skirt,None,,
codibook (367).jpg,Feminine,Short-sleeve-tee,None,,,,
codibook (365).jpg,Feminine,Short-sleeve-tee,Dot,Jeans,None,,
codibook (364).jpg,Casual,,,,,,
codibook (357).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (356).jpg,Casual,Hoodie,Dot,,,,
codibook (355).jpg,Casual,,,Jeans,None,,
codibook (346).jpg,Casual,,,Cotten-long-pants,None,,
codibook (347).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (349).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (350).jpg,Feminine,,,,,,
codibook (348).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (354).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (345).jpg,Casual,Shirts,None,Chiffon-skirt,Check,,
codibook (353).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,None,,
codibook (352).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (351).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (344).jpg,Casual,Short-sleeve-tee,None,Jeans,None,,
codibook (343).jpg,Casual,Short-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (342).jpg,Casual,Hoodie,None,Chiffon-skirt,Check,,
codibook (341).jpg,Formal,,,Cutoffs,Check,,
codibook (334).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (333).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (332).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (338).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,Check,,
codibook (339).jpg,Feminine,Hoodie,None,Cotten-long-pants,None,,
codibook (340).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (337).jpg,,,,,,,
codibook (330).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (329).jpg,Formal,,,,,one-piece,None
codibook (331).jpg,Formal,,,Cotten-long-pants,None,,
codibook (336).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (335).jpg,Formal,,,,,,
codibook (328).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Floral,,
codibook (327).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (326).jpg,Formal,Shirts,Stripe,Cutoffs,None,,
codibook (325).jpg,Formal,,,Cotten-long-pants,None,,
codibook (316).jpg,Feminine,Hoodie,Graphic,Cutoffs,None,,
codibook (317).jpg,Formal,Short-sleeve-tee,Graphic,Jeans,None,,
codibook (318).jpg,Casual,Short-sleeve-tee,None,,,,
codibook (319).jpg,Casual,Shirts,Floral,Cotten-long-pants,None,,
codibook (321).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (320).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (324).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (323).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (322).jpg,Feminine,,,H-line-skirt,Check,,
codibook (315).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (314).jpg,Casual,Hoodie,None,Chiffon-skirt,Check,,
codibook (313).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (312).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (303).jpg,Casual,Short-sleeve-tee,Stripe,Chiffon-skirt,Dot,,
codibook (301).jpg,Formal,Short-sleeve-tee,None,Chiffon-skirt,None,,
codibook (305).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (306).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (304).jpg,Formal,,,Jeans,None,,
codibook (311).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (302).jpg,Feminine,Short-sleeve-tee,Stripe,Chiffon-skirt,Check,,
codibook (310).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (309).jpg,Formal,Shirts,Stripe,Cutoffs,None,,
codibook (308).jpg,Formal,Shirts,Stripe,Jeans,None,,
codibook (300).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (307).jpg,Formal,,,Cotten-long-pants,None,,
codibook (298).jpg,Formal,,,Cotten-long-pants,None,,
codibook (299).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (297).jpg,Casual,Shirts,None,H-line-skirt,None,one-piece,None
codibook (288).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Graphic,,
codibook (289).jpg,Formal,,,Chiffon-skirt,Leopard,,
codibook (290).jpg,Casual,Hoodie,Graphic,H-line-skirt,Check,,
codibook (291).jpg,Casual,,,Cotten-long-pants,None,,
codibook (296).jpg,Formal,Short-sleeve-tee,Stripe,Jeans,None,,
codibook (295).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
codibook (287).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (285).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (294).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (292).jpg,Formal,Hoodie,None,Chiffon-skirt,Dot,,
codibook (293).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (399).jpg,Casual,,,Cutoffs,Dot,one-piece,Dot
codibook (400).jpg,Feminine,Shirts,None,Cotten-long-pants,None,,
codibook (398).jpg,Casual,Hoodie,None,H-line-skirt,None,,
codibook (397).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,Dot,,
codibook (396).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (395).jpg,Formal,Hoodie,None,Cutoffs,None,,
codibook (388).jpg,Formal,,,,,one-piece,None
codibook (389).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Check,,
codibook (390).jpg,Casual,,,Cotten-long-pants,None,,
codibook (392).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,None,,
