"","상호명","신주소","Latitude","Longitude","dis_diff"
"482","엘쁠라또","06036 서울특별시 강남구 도산대로17길 11 (신사동)",37.5193707,127.0245954,0.0821733694170945
"483","단풍나무집(이태원점)","04350 서울특별시 용산구 이태원로27가길 26 (이태원동)",37.5350713,126.9937652,0.0515014060499284
"484","두가헌","03062 서울특별시 종로구 삼청로 14 (사간동)",37.5779192,126.9809449,0.0113626570070493
"485","크레이지호스","06029 서울특별시 강남구 압구정로12길 35 (신사동)",37.5217086,127.0229302,0.0793206567419237
"486","갯마을낙지","05562 서울 송파구 백제고분로9길 6 (잠실동, sms)",37.5089049,127.079828,0.131282253203091
"487","비손","04349 서울 용산구 이태원로27길 101",37.5376697,126.9949025,0.0497732599624446
"488","홍보각","04618 서울특별시 중구 동호로 287 (장충동2가)",37.5602645,127.0023817,0.0383607074211302
"489","나폴레옹","02880 서울특별시 성북구 성북로 7 (성북동1가)",37.589119,127.0038127,0.0349016621967998
"490","청담면옥함흥냉면","06088 서울특별시 강남구 선릉로 664 건설빌딩",37.5158337,127.0422812,0.097186587700976
"491","송림가","08275 서울 구로구 경인로 398 (송림가든)",37.4972581,126.8645066,0.13447036654743
"492","남포","06053 서울 강남구 학동로 231 (논현동)",37.5155245,127.034187,0.091541261161728
"493","서초갈비","06719 서울 서초구 반포대로 12",37.4817714,127.0129511,0.1079015818947
"494","북평닭곰탕","03084 서울특별시 종로구 대학로14길 18-2 (혜화동)",37.5839551,127.0026555,0.0328794817363339
"495","다원","02822 서울특별시 성북구 대사관로 3 (성북동)",37.5974999,126.9864389,0.0235306610542481
"496","안성집","04544 서울특별시 중구 을지로15길 19 (을지로3가)",37.5673521,126.9933605,0.0269753609030432
"497","폴앤폴리나","03703 서울특별시 서대문구 연희로11길 56",37.5688442,126.929055,0.0425720051241403
"498","아티제","06620 서울 서초구 서초대로74길 11 (서초동, 삼성전자빌딩)",37.4966085,127.0269023,0.101593975534425
"499","변경","04426 서울특별시 용산구 이촌로 276-1 (이촌동)",37.5185397,126.9773819,0.062632313085258
"500","텀블러비어","06236 서울특별시 강남구 테헤란로20길 15 (역삼동)",37.4987083,127.0347463,0.104535699684886
"501","연지얼큰동태국","03129 서울특별시 종로구 종로31길 8-1 (종로5가)",37.5714635,127.0002513,0.03170040337109
"502","흑산도","04536 서울특별시 중구 명동8길 11-6 (명동2가)",37.5631219,126.9849622,0.0231470720480963
"503","주빌리쇼콜라띠에","07325 서울 영등포구 국제금융로2길 24 (삼성생명(주)여의도빌딩)",37.5242667,126.92482,0.0722716382825278
"504","매봉집","05624 서울 송파구 백제고분로41길 41",37.5090255,127.1056188,0.153464501891607
"505","길손","06030 서울특별시 강남구 논현로175길 40 (신사동)",37.5250306,127.0253068,0.0785380502203143
"506","열해","04426 서울특별시 용산구 이촌로 248 (이촌동)",37.5178480999999,126.9729615,0.062952402726678
"507","우래옥(대치점)","06188 서울특별시 강남구 영동대로 313 (대치동)",37.5022259,127.0660067,0.124065879970479
"508","자하손만두","03020 서울 종로구 백석동길 12",37.5930963,126.9660366,0.0129683549149505
"509","감촌","03157 서울특별시 종로구 종로 19 (종로1가)",37.5703614,126.9786571,0.0135476452928144
"510","사발","03174 서울특별시 종로구 사직로8길 34, 경희궁의아침3단지 1층 142호 (내수동)",37.5732644,126.9719961,0.00774272591403968
"511","손칼국수","03076 서울 종로구 혜화로 10-5",37.5866028,127.0006931,0.0313143708047949
"512","영동돌곱창","06054 서울특별시 강남구 언주로148길 13 (논현동)",37.5206516,127.0359363,0.0892487299263098
"513","논현쭈꾸미","06119 서울특별시 강남구 봉은사로1길 27 (논현동)",37.5070577,127.0249143,0.0919239594461105
"514","대련집","03191 서울특별시 종로구 종로16길 37 (관수동)",37.5684035,126.9890267,0.0227241402752574
"515","명화당","04536 서울특별시 중구 명동4길 30 (명동2가)",37.5623325,126.9838048,0.0230382352414403
"516","첨벙아구찜","06038 서울특별시 강남구 강남대로150길 12 (논현동)",37.5158205,127.0206211,0.082353176135044
"517","스탠딩커피","04345 서울특별시 용산구 녹사평대로 224-1 (이태원동)",37.5377053,126.9869452,0.0462631668816509
"518","모로미","04041 서울특별시 마포구 와우산로21길 19-16 (서교동)",37.5517721999999,126.9225079,0.0555673629378428
"519","인사동 뽕다방","03148 서울 종로구 인사동길 30-10",37.573562,126.9863035,0.0178684525401601
"520","대문","01316 서울 도봉구 시루봉로 139-6",37.6636561,127.0275309,0.100967471305217
"521","워킹온더클라우드","07345 서울특별시 영등포구 63로 50 (여의도동)",37.5194647,126.9398326,0.0682590478533044
"522","수카라","121-210 서울특별시 마포구 와우산로 157 (서교동)",37.5550951,126.9299385,0.0475050965313154
"523","버터핑거팬케익스(강남역점)","06615 서울특별시 서초구 강남대로61길 13 (서초동)",37.4988517,127.0255375,0.0989714081100618
"524","장가네곱창구이","04163 서울 마포구 토정로 290",37.5411788,126.9413425,0.0488019990420471
"525","평가옥(양재점)","06775 서울 서초구 논현로 69 (양재동, 상호빌딩)",37.4761467,127.0457026,0.129143118584918
"526","오설록 티하우스 인사동점","03145 서울특별시 종로구 인사동길 45-1, 오설록티하우스 (관훈동)",37.5742111,126.98435,0.0158197366160131
"527","산골면옥","04545 서울 중구 을지로 175-5(을지로4가)",37.5669832,126.9973421,0.0306605833855043
"528","을지면옥","04544 서울특별시 중구 충무로14길 2-1 (입정동)",37.5676839,126.9928603,0.0263764908335043
"529","강서면옥","04513 서울 중구 세종대로11길 35",37.5619851,126.9739462,0.0191670651044915
"530","조선옥","04544 서울 중구 을지로15길 6-5",37.5667543,126.9936301,0.0275086013757503
"531","원조쌈밥집","06787 서울 서초구 강남대로8길 3",37.4677979999999,127.0413072,0.133593175813256
"532","황소집","04557 서울특별시 중구 충무로2길 2 (충무로3가)",37.5624726,126.9933209,0.0296674628038822
"533","맛있는계절","02538 서울 동대문구 답십리로51길 38",37.5737174,127.0578082,0.0881525877875892
"534","설화한우","06543 서울특별시 서초구 주흥1길 17 (반포동)",37.5036020999999,127.0199994,0.0919501079310649
"535","늘푸른목장","05563 서울특별시 송파구 백제고분로9길 34 (잠실동)",37.5095384,127.0826242,0.133292225230313
"536","플로리안","05718 서울특별시 송파구 송파대로28길 27 (가락동)",37.5014044,127.1231731,0.172551912506872
"537","고모네원조콩탕북어탕","05376 서울특별시 강동구 풍성로57길 13 (성내동)",37.5296194,127.1359232,0.173678459411195
"538","광장동가온","04969 서울특별시 광진구 아차산로78길 75, 크레스코오피스텔 106호 (광장동)",37.551573,127.1109741,0.144021111912736
"539","본가","06119 서울특별시 강남구 강남대로 494",37.5063572,127.0240997,0.0920043893640892
"540","동해별관","06120 서울특별시 강남구 강남대로112길 13 (논현동)",37.5057836,127.0263692,0.0938160947181745
"541","부림정 숯불갈비","05082 서울특별시 광진구 뚝섬로 476-7 (자양동)",37.5363506,127.0627208,0.102852169643659
"542","채선당(중곡점)","04941 서울특별시 광진구 용마산로 110 (중곡동)",37.5633567,127.0872224,0.118566996903689
"543","진진바라 (강남점)","06212 서울특별시 강남구 테헤란로52길 15, 선릉이스타빌 B02호 (역삼동)",37.5031376,127.0479265,0.110013312316733
"544","금강산","02442 서울특별시 동대문구 이문로12길 3-9 (이문동)",37.5938551,127.0588713,0.0899001093603924
"545","하동관(강남분점)","06194 서울특별시 강남구 테헤란로78길 16 (대치동)",37.5050235,127.0553255,0.114117034416988
"546","초우마을","02446 서울특별시 동대문구 회기로28길 8 (휘경동)",37.5893893,127.0559099,0.0864103068769569
"547","한촌(역삼스타점)","06237 서울특별시 강남구 논현로85길 23, 영원빌딩 1층 (역삼동)",37.4987464,127.036095,0.105347546785528
"548","한우한마리","07779 서울특별시 강서구 강서로5나길 65 (화곡동)",37.528228,126.8445303,0.135950384774521
"549","두레미담(서울대점)","08826 서울특별시 관악구 관악로 1 (신림동)",37.459882,126.9519053,0.122183247946431
"550","상도갈비타운","06919 서울특별시 동작구 매봉로 13 (상도1동)",37.5058502,126.9501501,0.0774472359761149
"551","마포옥","04165 서울특별시 마포구 토정로 312 (용강동)",37.5427775,126.9428758,0.0466090888243941
"552","서석대","06631 서울특별시 서초구 서초대로 346, 동아빌라드 1층 (서초동)",37.4950571,127.0194077,0.0989293664124553
"553","용산역전회관(1962)","04155 서울특별시 마포구 토정로37길 47 (염리동)",37.5428827,126.9469899,0.0442573435828421
"554","오미가(양재점)","06738 서울특별시 서초구 남부순환로 2634-8 (양재동)",37.4845283999999,127.0386036,0.118193525262376
"555","수빈떡갈비","03699 서울특별시 서대문구 연희로25길 29 (연희동)",37.5719634,126.9342177,0.0367766799330755
"556","참설농탕","06729 서울특별시 서초구 효령로 424 (서초동)",37.4887723,127.0302221,0.109956146396867
"557","본가평양면옥","06530 서울특별시 서초구 강남대로93길 28 (잠원동)",37.5126987,127.0201701,0.0845667204465747
"558","왕가","01002 서울특별시 강북구 삼양로 681 (우이동)",37.6633847,127.0120054,0.0927475877495527
"559","갈비명가이상(길음신관)","02734 서울특별시 성북구 정릉로 395 (하월곡동)",37.6041779,127.0409997,0.0748340289711154
"560","오가","06020 서울특별시 강남구 언주로164길 13 (신사동)",37.525489,127.0344941,0.0849659766858448
"561","클럽에스프레소","03020 서울 종로구 창의문로 132",37.5926452,126.9659715,0.0125592417422446
"562","마리모","06019 서울특별시 강남구 도산대로49길 10-1 (신사동)",37.5237396,127.0375248,0.0884084364843604
"563","남포면옥(논현동)","06053 서울 강남구 학동로 231 (논현동)",37.5155245,127.034187,0.091541261161728
"564","파쿠모리카레","04053 서울 마포구 어울마당로 132-1 (서교동)",37.5557548,126.9247798,0.0516005790608058
"565","원대구탕","03188 서울 종로구 청계천로 17",37.5693566,126.9794745,0.0148427689903123
"566","울돌목가는길","06656 서울 서초구 서초대로40길 41",37.4897988,127.0080011,0.0985753927250547
"567","가미우동","04055 서울 마포구 홍익로2길 23 (서교동)",37.5546352,126.9238384,0.0529688271458866
"568","삼청각","02822 서울 성북구 대사관로 3 (성북동, 삼청각)",37.5970377,126.9841211,0.0216163643494899
"569","금강바베큐치킨","06542 서울특별시 서초구 사평대로 349 (반포동)",37.5037705,127.0212934,0.0925208972384041
"570","우리집만두","06123 서울특별시 강남구 강남대로106길 15 (역삼동)",37.501405,127.0361603,0.1033339614335
"571","하나로회관","03162 서울 종로구 인사동5길 25 (인사동, 하나로빌딩)",37.5720602,126.9853831,0.0177137102025517
"572","불이아(강남점)","06050 서울특별시 강남구 언주로 711 (논현동)",37.517514,127.0346043,0.0904329370193129
"573","돈수백","04050 서울특별시 마포구 홍익로6길 56 (동교동)",37.5563216,126.9244898,0.0515839678796628
"574","진사댁","04536 서울특별시 중구 명동길 30-1 (명동2가)",37.5633991,126.9840823,0.0223703405027676
"575","채선당(목동점)","08010 서울 양천구 목동동로12길 20 (신정동, 하버드)",37.5226416,126.8732479,0.112793402488006
"576","설담재설렁탕","01426 서울 도봉구 도봉로 562 (창동)",37.6547736,127.0390556,0.101294028942723
"577","라미띠에","06026 서울 강남구 언주로153길 7 (신사동)",37.5226172,127.0324914,0.0853824245018198
"578","홀리차우","04350 서울 용산구 이태원로 179 (해밀톤호텔 (본관))",37.5347906,126.9935937,0.0516716625010236
"579","뿌자","03104 서울 종로구 종로 327",37.5727114,127.0139618,0.0447508412735436
"580","설매네","06022 서울 강남구 압구정로30길 23",37.5258525,127.029481,0.080975536487755
"581","사마리칸트","04561 서울 중구 마른내로 159-10",37.5649968,127.0059114,0.0392654678104014
"582","손국시","06054 서울 강남구 언주로150길 9",37.5211224,127.035142,0.0883446134177283
"583","일품당","03183 서울 종로구 세종대로23길 25",37.5714698,126.9750342,0.0105694178065687
"584","일품향","04535 서울 중구 남대문로 52-13",37.5621715,126.9824736,0.0223954027398482
"585","원주추어탕","06123 서울 강남구 강남대로110길 6",37.5040021,127.0254378,0.0946963605655443
"586","차이797","06585 서울 서초구 동광로 78",37.4933182,126.994525,0.0908025254400423
"587","우면산버드나무집","06725 서울 서초구 남부순환로 2457",37.4827058,127.0191169,0.10966846328831
"588","팔팔민물장어","06543 서울 서초구 사평대로 335 (금성빌딩)",37.5033392,127.0198027,0.0920640395738705
"589","하누소","01405 서울 도봉구 노해로 327",37.6514584,127.0447838,0.102981574679604
"590","조성용의 이웃사촌","02783 서울 성북구 화랑로 280",37.6122818,127.0601863,0.0956085481484733
"591","카페C","04425 서울 용산구 이촌로 310 (래미안 첼리투스)",37.5171798,126.9798874,0.0643225453567358
"592","레드마블하우스","06224 서울 강남구 논현로 408",37.4966259,127.0391565,0.108925463111845
"593","레비스","03330 서울 은평구 연서로29길 14-9",37.6194476999999,126.9189753,0.0640008518712303
"594","사랑방칼국수","04555 서울 중구 퇴계로27길 46",37.5632323,126.9913231,0.0276323795220339
"595","명동교자","04537 서울 중구 명동10길 29",37.5625339,126.9857421,0.0241015578693514
"596","풍월","04049 서울 마포구 어울마당로 44-1 (라꼼마빌딩)",37.5489167,126.9209115,0.0584399149887303
"597","고려삼계탕","04516 서울 중구 서소문로11길 1 (서소문동)",37.5629599,126.9728983,0.018013246489452
"598","할머니현대낙지집","06029 서울 강남구 압구정로14길 11",37.5235656,127.0233597,0.078241457146576
"599","만호","06546 서울 서초구 신반포로 176 (센트럴시티빌딩)",37.5041299,127.0030692,0.0834572431140571
"600","허형만의압구정커피집","06001 서울 강남구 압구정로 151 (현대아파트)",37.5260254,127.0246603,0.0773771411693293
"601","스시효","06064 서울 강남구 선릉로146길 25 (유현빌딩)",37.5220610999999,127.0418667,0.0928222397552465
"602","원할머니본가","04573 서울 중구 난계로 201 (황학동, 황학동 원할머니보쌈 사옥)",37.5696186,127.0231595,0.0543716910984025
"603","아리랑","04532 서울 중구 남대문로7길 23 (소공동, 전통한국식당)",37.5638454,126.9805718,0.019953892409503
"604","장성생태탕","06048 서울 강남구 언주로149길 7",37.5203739,127.0335136,0.0876632476233887
"605","뚜또베네","06011 서울 강남구 압구정로77길 5",37.5257176,127.0471033,0.0947686050032368
"606","단풍나무집","03053 서울 종로구 삼청로 130",37.5868367,126.9819805,0.0135062492754304
"607","온마을","03049 서울 종로구 삼청로 127 (삼청동)",37.5866372,126.9815224,0.0130074849225353
"608","한미리(광화문점)","04520 서울특별시 중구 청계천로 8 (무교동)",37.568084,126.9791516,0.0156464868877896
"609","정감어린","04336 서울특별시 용산구 후암로 4 (후암동)",37.5474401,126.979682,0.034685331504823
"610","용금옥","03036 서울특별시 종로구 자하문로 41-2 (통인동)",37.5810252,126.9685121,0.00145347223572345
"611","강남따로국밥","06526 서울 서초구 신반포로47길 119 대원빌딩",37.515415,127.0184921,0.0813852576611996
"612","팔색삼겹살 본점","121-100 서울특별시 마포구 백범로 18, 미화빌딩 B1F",37.5533248,126.9370162,0.0428316840010996
"613","부다스벨리","04345 서울특별시 용산구 녹사평대로40길 48 (이태원동)",37.5343664,126.9883527,0.0498857612761298
"614","가미분식","03767 서울특별시 서대문구 이화여대8길 2 (대현동)",37.558617,126.9459253,0.0326395334638872
"615","보노보노","06178 서울 강남구 테헤란로 508 (해성2빌딩)",37.5067872,127.0579725,0.114968839959095
"616","가츠라","04534 서울특별시 중구 명동길 25-4 (명동1가)",37.5645899,126.9858274,0.0226495766759532
"617","갯마을","04388 서울 용산구 서빙고로 56 (한강로3가)",37.5254702999999,126.9647341,0.0555015993937155
"618","여수오동도","06202 서울 강남구 삼성로71길 7",37.5020909,127.0582996,0.118288140543668
"619","나마스테","03114 서울특별시 종로구 지봉로 18 (숭인동)",37.571701,127.0159698,0.0469116460795078
"620","남매집","04526 서울특별시 중구 남대문로1길 41 (북창동)",37.562841,126.977184,0.0192998688474764
"621","더레스토랑","03053 서울특별시 종로구 삼청로 54 (소격동)",37.5809379,126.9806558,0.0107230604325341
"622","동강","04427 서울특별시 용산구 이촌로 182 (이촌동)",37.5209735,126.9673472,0.059810200563115
"623","동보성","04629 서울특별시 중구 퇴계로18길 5 (남산동2가)",37.5603159,126.9857687,0.0258331950879019
"624","된장예술툇마루","03148 서울특별시 종로구 인사동4길 5-26 (인사동)",37.5733325,126.9864413,0.0180873858058504
"625","라칼라스","06719 서울특별시 서초구 반포대로 8 (서초동)",37.481463,127.0130343,0.108217593608154
"626","라쿠치나","04346 서울특별시 용산구 회나무로44길 10 (이태원동)",37.5405032,126.9964656,0.0481860327158079
"627","램하우스","06596 서울특별시 서초구 법원로2길 15 (서초동)",37.4941498,127.0123834,0.0964241484814312
"628","리틀사이공","06017 서울특별시 강남구 언주로174길 26 (신사동)",37.5279383,127.0358428,0.0844427925660831
"629","마포진짜원조최대포","04213 서울특별시 마포구 마포대로 112-4 (공덕동)",37.5482369,126.9581883,0.0345489847447054
"630","막내횟집","04528 서울특별시 중구 남대문시장2가길 2 (남창동)",37.5593384,126.976708,0.0224360957550502
"631","명동돈가스","04534 서울특별시 중구 명동3길 8 (명동1가)",37.5639929,126.9835683,0.0215853156865901
"632","무교동북어국집","04522 서울특별시 중구 을지로1길 38 (다동)",37.5677037,126.9798457,0.0163661392762538
"633","미진","03157 서울특별시 종로구 종로 19 (종로1가)",37.5703614,126.9786571,0.0135476452928144
"634","미타니야(이촌동점)","04426 서울특별시 용산구 이촌로 264 (이촌동)",37.5185208,126.9760327,0.0625050621311583
"635","경인미술관전통다원","03146 서울특별시 종로구 인사동10길 11-4 (관훈동)",37.5745581,126.9856232,0.0168579316263905
"636","고바우","03776 서울특별시 서대문구 명물1길 22 (창천동)",37.5583649999999,126.9373111,0.0395524481288373
"637","미엘","06016 서울특별시 강남구 도산대로67길 13-12 (청담동, 퍼즐하우스)",37.5252864,127.0435926,0.0921911560103716
"638","루이","04519 서울 중구 세종대로21길 40",37.5682285,126.9758336,0.0138212098631046
"639","광화문집","03183 서울특별시 종로구 새문안로5길 12 (당주동)",37.571335,126.9749738,0.0106590024997629
"640","스모키살룬","140-200 서울특별시 용산구 이태원로27가길 9 (이태원동)",37.5349274,126.9947515,0.0520916123668655
"641","원조할머니낙지센타","04526 서울 중구 남대문로1길 38",37.5627451999999,126.9774368,0.0194846172724392
"642","스시시로","04049 서울 마포구 어울마당로 34",37.5481464,126.9204246,0.0592688874008094
"643","마복림 할머니 막내 아들네 떡볶이","04611 서울특별시 중구 다산로 221 (신당동)",37.5628886,127.0150749,0.0485372240328971
"644","카페 자스","03993 서울특별시 마포구 동교로27길 12 (동교동)",37.5588369,126.9228634,0.0519126557074518
"645","국시집","02880 서울특별시 성북구 창경궁로43길 9 (성북동1가)",37.5883894,127.0042903,0.0351994606086411
"646","들풀","03078 서울 종로구 대명1길 24 (들풀)",37.5825329,127.0005222,0.0306406231300883
"647","멘야산다이메","04039 서울 마포구 홍익로5안길 24",37.5536482,126.9214283,0.0555533964983254
"648","국화정원","02838 서울특별시 성북구 성북로 154 (성북동)",37.5945261,126.9926888,0.0266109067594436
"649","마전터","02880 서울 성북구 혜화로 82-2",37.5926558,126.9986555,0.0310991668393188
"650","일미","04324 서울 용산구 후암로57길 35-15 (부곡목욕탕)",37.5521198,126.9743314,0.0289437736649832
"651","궁","03146 서울특별시 종로구 인사동10길 11-3 (관훈동)",37.57423,126.9853967,0.0167717159795797
"652","달식탁","06036 서울 강남구 도산대로15길 11",37.5190215,127.0237719,0.0818907104307262
"653","옛골","06125 서울 강남구 봉은사로24길 12",37.5058926,127.0325704,0.0975884756483483
"654","봉산옥","06716 서울 서초구 반포대로8길 5-6 (조강빌딩)",37.4833449,127.0124419,0.106255650608564
"655","한과채","03146 서울 종로구 인사동10길 13",37.5743048,126.9857081,0.0170308730633434
"656","깡장집","03173 서울특별시 종로구 새문안로5길 19 (당주동) 지하 1층 57, 58호",37.5712308,126.9752152,0.0108661738330377
"657","서초장어타운","06645 서울 서초구 반포대로28길 77 (큰대문집)",37.4911643,127.010897,0.0984860622037398
"658","남도식당","03156 서울 종로구 종로3길 42",37.5721944,126.9794234,0.012761298478207
"659","해동복국","07333 서울 영등포구 여의대방로67길 22 (태양빌딩)",37.5206229,126.9299477,0.0721911015946571
"660","산모퉁이","03020 서울 종로구 백석동길 153",37.5953909,126.9679537,0.0147964249550379
"661","커피친구","03150 서울특별시 종로구 삼봉로 81 (수송동)",37.5723555,126.9818018,0.0145230651668244
"662","뉴욕바닷가재","06014 서울 강남구 선릉로152길 5",37.5242265,127.0400018,0.0900098332985857
"663","아꼬떼","06300 서울 강남구 논현로26길 55",37.4843465,127.0462846,0.122957828841761
"664","파크 하얏트 서울 더라운지","06174 서울 강남구 테헤란로 606 (호텔아이파크(주))",37.5085791,127.0641676,0.118681258325819
"665","토담골","06070 서울 강남구 삼성로 766 (청담동, 유림빌딩)",37.5231998,127.0486655,0.097508883702454
"666","콩두","04519 서울 중구 덕수궁길 116-1 서울 역사박물관 1층",37.5676468,126.9740022,0.0136986746647234
"667","이즈미","06023 서울 강남구 언주로 849 (신사동)",37.5226879,127.0252724,0.0801926951648321
"668","오구반점","04543 서울 중구 수표로 60",37.5664942,126.9898619,0.0244884020846497
"669","두바이","04406 서울 용산구 이태원로 192",37.5343271,126.9953581,0.0529089771518014
"670","형제갈비","03776 서울 서대문구 연세로 24",37.5577315,126.9370983,0.0400881646710082
"671","리스토란테에오","06015 서울 강남구 도산대로75길 15 (청담동)",37.5251521,127.045702,0.093964439609886
"672","김씨도마","03173 서울 종로구 사직로8길 42 (광화문시대)",37.5737589,126.973109,0.00765765754522052
"673","목련식당","06049 서울 강남구 도산대로30길 15",37.5188361,127.0298207,0.0861213746370155
"674","외백","04172 서울 마포구 도화2길 4",37.5402437,126.9486146,0.0457548378211547
"675","부산아구","06038 서울 강남구 강남대로150길 10 (논현동)",37.5157405,127.0206925,0.0824601738606509
"676","성천막국수","02615 서울 동대문구 전농로 48",37.5690260999999,127.0573024,0.0881477451346376
"677","안집","03059 서울 종로구 북촌로 6-6",37.5775194,126.9863109,0.0166874156207621
"678","라칸티나","04523 서울 중구 을지로 19 (을지로1가, 삼성빌딩) 삼성빌딩 지하 1층",37.5662422,126.9799415,0.0176057875467075
"679","유진식당","03140 서울 종로구 종로17길 40 탑골공원 정문 반대편(북문) 앞",37.5719638,126.9883198,0.020366987214848
"680","비금도","06015 서울 강남구 압구정로80길 26 (청담동, 노아빌딩)",37.5247602,127.044596,0.0933094627660479
"681","10꼬르소꼬모카페","06015 서울 강남구 압구정로 416 Trinity 빌딩 지하1층",37.5268913,127.0423899,0.0902668238112391
"682","등대","06177 서울 강남구 영동대로 342 (대치동, 덕유빌딩)",37.5051873,127.0657266,0.121993528432451
"683","우미각","06050 서울 강남구 언주로141길 6",37.5188036,127.0342035,0.0892471846082541
"684","뜨락","06075 서울 강남구 영동대로142길 13-3 (청담동)",37.5245509,127.0555861,0.102430357072153
"685","라그릴리아","06737 서울 서초구 남부순환로 2620 (강남피타워)",37.4810366,127.0181186,0.110724857198589
"686","마담밍","06192 서울 강남구 선릉로86길 5-4 (대치동)",37.5034237,127.0502256,0.111456363571757
"687","영천영화식육식당","06070 서울 강남구 도산대로90길 3 (상민빌딩)",37.5239525,127.0495728,0.0978040611582162
"688","바닷가재가리비","07391 서울특별시 영등포구 가마산로90길 3 (신길동)",37.5037788,126.9212663,0.09104809774762
"689","와라쿠","06028 서울 강남구 압구정로4길 13-7",37.5220939,127.0207068,0.0775610629532561
"690","보건옥","04546 서울특별시 중구 창경궁로8길 12(주교동)",37.568489,126.9987414,0.0312986578186621
"691","헬로우","06036 서울 강남구 논현로151길 55 (호경빌딩)",37.5194638,127.0236552,0.0814809598579253
"692","부산갈매기","04526 서울특별시 중구 남대문로 25-20 (북창동)",37.5623517,126.9773652,0.0198214081275705
"693","파로그랜드","04539 서울 중구 을지로5길 26 (미래에셋 CENTER 1)",37.5673583,126.9851356,0.020243645348601
"694","부산식당","03145 서울특별시 종로구 인사동11길 12 (관훈동)",37.5738322,126.983987,0.0156528669926578
"695","다미","07331 서울 영등포구 국제금융로8길 34 (오륜빌딩)",37.520196,126.9272258,0.074082017965833
"696","불이아","03995 서울특별시 마포구 동교로 182-6 (동교동)",37.5560001,126.9307623,0.0463242804370498
"697","대동문","07328 서울 영등포구 국제금융로6길 30 (백상빌딩) 백상빌딩 2층",37.521706,126.9265314,0.0732626521663642
"698","비하인드","04048 서울특별시 마포구 어울마당로5길 18 (서교동)",37.5492637,126.9196469,0.0593199475927791
"699","뽐모도로","03183 서울특별시 종로구 새문안로9길 19-1 (당주동)",37.5710711,126.9756,0.0111957319814268
"700","양마니","07238 서울 영등포구 국회대로76길 16",37.5302335,126.9216785,0.0698450765861854
"701","사동면옥","03148 서울 종로구 인사동8길 9 (관훈동)",37.5740624,126.9857148,0.0171299335693308
"702","올라","07236 서울 영등포구 의사당대로 38 (여의도동, 여의도더샵아일랜드파크)",37.5257332,126.9186431,0.0752012866854064
"703","처마끝하늘풍경","03146 서울특별시 종로구 인사동14길 24-2 (관훈동)",37.5748386,126.9853397,0.0164921933901999
"704","몰타참치","06194 서울 강남구 삼성로85길 26 (대치동, V&S) V&S빌딩 2층",37.5050305,127.0549725,0.113848480486699
"705","송옥","04526 서울 중구 남대문로1길 11",37.5615227,126.9773595,0.0205902451439996
"706","산동교자","04535 서울특별시 중구 명동2길 22 (명동2가)",37.5621715,126.9824736,0.0223954027398482
"707","강릉옛날집 감자바우","06023 서울 강남구 언주로 855",37.5267875,127.032967,0.0829614573936555
"708","송죽","04554 서울 중구 수표로2길 26 (필동1가)",37.5620717,126.9920529,0.0289353880846621
"709","산토리니","04350 서울특별시 용산구 이태원로27가길 43 (이태원동)",37.5347917,126.992883,0.0513491575319387
"710","테이블34","06164 서울 강남구 테헤란로 521 (삼성동, 그랜드인터콘티넨탈호텔)",37.5088823,127.0608141,0.115848213925156
"711","대려도","06251 서울 강남구 역삼로 120 (역삼동, 성보역삼빌딩)",37.4935769,127.0326581,0.107375389654844
"712","삼오쭈꾸미","03739 서울특별시 서대문구 통일로 107-19 (미근동)",37.5624393,126.966516,0.0186052080880566
"713","양마니(청담점)","06062 서울 강남구 도산대로56길 16",37.521907,127.0403087,0.0917189214377207
"714","열차집","03158 서울 종로구 종로7길 47 (공평동)",37.5716628,126.9827678,0.0157117249533584
"715","신창면옥","04559 서울 중구 마른내로 106 (오장동, 신창면옥)",37.5642159,126.9996475,0.0339924121022517
"716","도원","04525 서울 중구 소공로 119 (서울프라자호텔) 더플라자호텔 3층",37.564636,126.978059,0.0180262429399434
"717","도향촌","04535 서울 중구 명동2길 26 (명동2가)",37.5621715,126.9824736,0.0223954027398482
"718","쌀람","04405 서울 용산구 우사단로10길 39 (한남동)",37.5332654,126.9975515,0.0549122212278807
"719","서강8경","04081 서울특별시 마포구 토정로 128 (상수동)",37.5474533,126.9263351,0.0548463265447184
"720","목천집","06719 서울 서초구 효령로52길 69 (서초동)",37.4812624,127.0133931,0.108544782200618
"721","야래향","04634 서울특별시 중구 퇴계로10길 14 (회현동1가)",37.558174,126.9804201,0.0248718897508774
"722","삼청동수제비","03049 서울특별시 종로구 삼청로 101-1 (삼청동)",37.5844951,126.9818969,0.012541337216174
"723","샘밭막국수","06633 서울 서초구 서초대로58길 34 (G5센트럴프라자)",37.4931858,127.0179157,0.0998286082263974
"724","카카오봄","04053 서울 마포구 와우산로27길 6 (서교동)",37.5538819,126.9279937,0.0497971168527861
"725","양미옥","04544 서울특별시 중구 충무로 62 (을지로3가)",37.5667742,126.9928001,0.0267866031131167
"726","알트스위스샬레","04349 서울특별시 용산구 이태원로27길 38 (이태원동)",37.5356409,126.9942011,0.0512022738746014
"727","풍요람","03739 서울특별시 서대문구 통일로 107-17 (미근동)",37.5624393,126.966516,0.0186052080880566
"728","서린낙지","03157 서울특별시 종로구 종로 19 (종로1가)",37.5703614,126.9786571,0.0135476452928144
